Entry	Cross-reference (InterPro)
O94953	IPR034732;IPR003347;IPR003349;IPR002999;IPR011011;IPR001965;IPR013083;
O94956	IPR002350;IPR020846;IPR036259;IPR004156;
O95050	IPR025820;IPR000940;IPR029063;
O95069	IPR003280;IPR003976;IPR013099;
O95136	IPR004063;IPR000276;IPR017452;IPR004061;
O95180	IPR005821;IPR005445;IPR027359;
O95235	IPR027326;IPR027640;IPR019821;IPR001752;IPR036961;IPR027417;
O95237	IPR007053;
O95263	IPR003607;IPR000014;IPR035965;IPR023088;IPR002073;IPR036971;IPR023174;IPR013938;
O95267	IPR020454;IPR011992;IPR018247;IPR002048;IPR002219;IPR008937;IPR000651;IPR023578;IPR001895;IPR036964;IPR029645;
O95271	IPR002110;IPR020683;IPR036770;IPR012317;IPR001660;IPR013761;IPR028731;
O95278	IPR013784;IPR034831;IPR002044;IPR000340;IPR024950;IPR013783;IPR029021;IPR016130;IPR000387;IPR020422;
O95342	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030278;IPR027417;IPR039421;
O95352	IPR006285;IPR032197;IPR000594;IPR035985;
O95363	IPR006195;IPR005121;IPR036690;IPR004530;IPR002319;
O95372	IPR029058;IPR003140;
O95382	IPR025136;IPR011009;IPR000719;IPR017441;IPR013761;IPR008271;
O95398	IPR018490;IPR000595;IPR000591;IPR008937;IPR000651;IPR019804;IPR023578;IPR001895;IPR036964;IPR014710;IPR029071;IPR036388;IPR036390;
O95399	IPR001483;
O95453	IPR012677;IPR034042;IPR014789;IPR001374;IPR036867;IPR035979;IPR006941;IPR012337;IPR036397;
O95461	IPR002495;IPR029044;
O95470	IPR002129;IPR015424;IPR015422;IPR015421;
O95503	IPR033773;IPR016197;IPR000953;IPR017984;IPR023780;IPR023779;
O95544	IPR017438;IPR017437;IPR016064;IPR002504;
O95551	IPR036691;IPR005135;IPR009060;
O95602	IPR015699;IPR000722;IPR006592;IPR007080;IPR007066;IPR007083;IPR007081;IPR038120;
O95622	IPR001054;IPR018297;IPR032628;IPR030672;IPR009398;IPR029787;
O95665	IPR000276;IPR017452;IPR003986;IPR003984;
O95696	IPR035502;IPR001487;IPR036427;IPR018359;IPR019542;IPR034732;IPR000313;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
O95718	IPR035500;IPR000536;IPR001723;IPR027289;IPR024178;IPR001628;IPR013088;
O95747	IPR011009;IPR024678;IPR028749;IPR000719;IPR017441;
O95749	IPR008949;IPR000092;IPR033749;
O95819	IPR001180;IPR011009;IPR000719;IPR017441;IPR008271;
O95822	IPR038917;IPR007956;IPR035372;IPR038351;
O95835	IPR000961;IPR011009;IPR028741;IPR000719;IPR008271;IPR015940;IPR009060;
O95838	IPR039125;IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;
O95870	IPR029058;IPR000073;IPR026604;
O95931	IPR033773;IPR016197;IPR000953;IPR017984;IPR023780;IPR023779;
O95932	IPR013783;IPR014756;IPR038765;IPR002931;IPR036985;IPR023608;IPR013808;IPR008958;IPR036238;IPR001102;
O95977	IPR004064;IPR000276;IPR017452;IPR004061;
O96013	IPR000095;IPR036936;IPR011009;IPR033923;IPR000719;IPR017441;
O96017	IPR000253;IPR011009;IPR000719;IPR008271;IPR008984;
O96028	IPR006560;IPR009071;IPR036910;IPR003616;IPR000313;IPR001214;IPR019786;IPR011011;IPR001965;IPR019787;IPR001841;IPR013083;
O97554	IPR029580;IPR000742;IPR019791;IPR010255;IPR037120;
O97972	IPR025820;IPR000940;IPR029063;
P00185	IPR001128;IPR017972;IPR002401;IPR008066;IPR036396;
P00189	IPR033283;IPR001128;IPR017972;IPR002401;IPR036396;
P00325	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;
P00326	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;
P00336	IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;
P00338	IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;
P00346	IPR001557;IPR022383;IPR001236;IPR015955;IPR001252;IPR010097;IPR036291;
P00349	IPR008927;IPR013328;IPR006114;IPR006113;IPR006115;IPR006184;IPR036291;IPR006183;
P00352	IPR016161;IPR016163;IPR016160;IPR029510;IPR016162;IPR015590;
P00366	IPR006095;IPR033524;IPR006096;IPR006097;IPR036291;IPR033922;
P00371	IPR006181;IPR023209;IPR006076;
P00374	IPR024072;IPR017925;IPR001796;
P00375	IPR024072;IPR017925;IPR001796;
P00376	IPR024072;IPR017925;IPR001796;
P00390	IPR036188;IPR023753;IPR016156;IPR006322;IPR001100;IPR004099;IPR012999;
P00395	IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;
P00403	IPR002429;IPR034210;IPR001505;IPR008972;IPR014222;IPR011759;IPR036257;
P00439	IPR002912;IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005961;IPR019773;
P00441	IPR036423;IPR024134;IPR018152;IPR001424;
P00451	IPR001117;IPR011706;IPR011707;IPR033138;IPR008972;IPR000421;IPR024715;IPR014707;IPR008979;
P00480	IPR006132;IPR006130;IPR036901;IPR006131;IPR002292;
P00488	IPR034810;IPR013783;IPR014756;IPR038765;IPR002931;IPR036985;IPR023608;IPR013808;IPR008958;IPR036238;IPR001102;
P00489	IPR011833;IPR000811;IPR035090;
P00491	IPR000845;IPR035994;IPR011270;IPR011268;IPR018099;
P00492	IPR005904;IPR000836;IPR029057;
P00516	IPR000961;IPR002374;IPR018490;IPR018488;IPR000595;IPR011009;IPR031831;IPR000719;IPR017441;IPR014710;IPR008271;IPR035014;
P00517	IPR000961;IPR011009;IPR039035;IPR000719;IPR017441;IPR008271;
P00519	IPR033221;IPR035837;IPR015015;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P00520	IPR033221;IPR035837;IPR015015;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P00533	IPR006211;IPR006212;IPR032778;IPR009030;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016245;
P00558	IPR001576;IPR015911;IPR015824;IPR036043;
P00563	IPR000749;IPR022415;IPR022414;IPR022413;IPR036802;IPR014746;
P00591	IPR029058;IPR013818;IPR016272;IPR033906;IPR002331;IPR001024;IPR036392;IPR000734;
P00592	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P00636	IPR000146;IPR033391;IPR028343;IPR020548;
P00669	IPR001427;IPR036816;IPR023411;IPR023412;
P00689	IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;
P00690	IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;
P00697	IPR001916;IPR019799;IPR000974;IPR023346;IPR030056;
P00727	IPR011356;IPR000819;IPR023042;IPR008283;
P00730	IPR034248;IPR036990;IPR003146;IPR000834;
P00734	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
P00735	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
P00736	IPR035707;IPR000859;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009003;IPR001314;IPR035914;IPR035976;IPR000436;IPR001254;IPR033116;
P00740	IPR017857;IPR035694;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00742	IPR017857;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00743	IPR017857;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00746	IPR037561;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00747	IPR000001;IPR013806;IPR018056;IPR038178;IPR003609;IPR023317;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00748	IPR014394;IPR001881;IPR013032;IPR000742;IPR000083;IPR000562;IPR036943;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00749	IPR013032;IPR000742;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;IPR034814;
P00750	IPR013032;IPR000742;IPR000083;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR026280;IPR034811;IPR001254;IPR018114;IPR033116;
P00751	IPR011360;IPR028341;IPR009003;IPR001314;IPR035976;IPR000436;IPR001254;IPR018114;IPR033116;IPR002035;IPR036465;
P00752	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00760	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00761	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00762	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00763	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00766	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00767	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00772	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00774	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00787	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR012599;
P00791	IPR001461;IPR001969;IPR012848;IPR034162;IPR033121;IPR021109;
P00797	IPR001461;IPR001969;IPR012848;IPR033121;IPR021109;IPR034135;
P00813	IPR006650;IPR001365;IPR028893;IPR006330;IPR032466;
P00883	IPR029768;IPR013785;IPR000741;
P00915	IPR001148;IPR036398;IPR023561;IPR018338;IPR018442;
P00918	IPR001148;IPR036398;IPR023561;IPR018338;
P00921	IPR001148;IPR036398;IPR023561;IPR018338;
P00939	IPR013785;IPR035990;IPR022896;IPR000652;IPR020861;
P01008	IPR033829;IPR015555;IPR023795;IPR023796;IPR000215;IPR036186;
P01024	IPR009048;IPR036595;IPR011625;IPR011626;IPR000020;IPR018081;IPR001840;IPR035711;IPR013783;IPR001599;IPR019742;IPR002890;IPR001134;IPR018933;IPR035815;IPR008930;IPR008993;
P01042	IPR000010;IPR002395;IPR027358;IPR018073;
P01106	IPR011598;IPR036638;IPR003327;IPR002418;IPR012682;
P01111	IPR027417;IPR005225;IPR001806;IPR020849;
P01112	IPR027417;IPR005225;IPR001806;IPR020849;
P01116	IPR027417;IPR005225;IPR001806;IPR020849;
P01127	IPR029034;IPR023581;IPR000072;IPR006782;IPR015583;
P01130	IPR011042;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR036055;IPR023415;IPR000033;IPR002172;
P01137	IPR029034;IPR001839;IPR001111;IPR016319;IPR015615;IPR003939;IPR017948;
P01138	IPR029034;IPR020408;IPR002072;IPR020425;IPR020437;IPR019846;
P01160	IPR000663;IPR030480;IPR002407;
P01213	IPR006024;IPR000750;
P01215	IPR029034;IPR000476;
P01256	IPR021117;IPR021116;IPR018360;IPR015476;IPR001693;
P01275	IPR015550;IPR000532;
P01298	IPR015480;IPR001955;IPR020392;
P01374	IPR006053;IPR002960;IPR021184;IPR006052;IPR008983;
P01375	IPR006053;IPR002959;IPR021184;IPR006052;IPR008983;
P01579	IPR009079;IPR002069;
P01584	IPR003296;IPR020877;IPR000975;IPR003502;IPR008996;
P01589	IPR015486;IPR035976;IPR000436;
P01590	IPR015486;IPR035976;IPR000436;
P01730	IPR000973;IPR015274;IPR007110;IPR036179;IPR013783;IPR008424;IPR003599;IPR003598;IPR013106;IPR013151;IPR021963;
P02144	IPR000971;IPR009050;IPR012292;IPR002335;
P02511	IPR002068;IPR037882;IPR001436;IPR003090;IPR031107;IPR008978;
P02545	IPR001664;IPR018039;IPR039008;IPR001322;IPR036415;
P02550	IPR002452;IPR008280;IPR000217;IPR018316;IPR037103;IPR036525;IPR023123;IPR017975;IPR003008;
P02665	IPR001588;IPR016345;IPR031305;
P02692	IPR012674;IPR000463;IPR031259;IPR031276;
P02699	IPR000276;IPR017452;IPR001760;IPR027430;IPR000732;IPR019477;
P02708	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P02724	IPR001195;IPR018938;
P02751	IPR000083;IPR003961;IPR036116;IPR000562;IPR036943;IPR013783;IPR013806;
P02753	IPR012674;IPR022271;IPR022272;IPR000566;IPR002449;
P02754	IPR002447;IPR012674;IPR002345;IPR022272;IPR000566;
P02766	IPR023418;IPR030178;IPR000895;IPR023416;IPR036817;IPR023419;
P02768	IPR000264;IPR020858;IPR021177;IPR020857;IPR014760;
P02769	IPR000264;IPR020858;IPR021177;IPR020857;IPR014760;
P02774	IPR000264;IPR020858;IPR020857;IPR014760;IPR000213;IPR015247;
P02776	IPR001089;IPR018048;IPR001811;IPR033899;IPR036048;IPR027222;
P02791	IPR001519;IPR012347;IPR009040;IPR009078;IPR014034;IPR008331;
P02795	IPR003019;IPR017854;IPR023587;IPR000006;IPR018064;
P03372	IPR035500;IPR000536;IPR001723;IPR024178;IPR001292;IPR024736;IPR001628;IPR013088;
P03887	IPR001694;IPR018086;
P03905	IPR000260;IPR010227;IPR003918;IPR001750;
P03951	IPR000177;IPR035696;IPR003609;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P03952	IPR000177;IPR003609;IPR009003;IPR001314;IPR034813;IPR001254;IPR018114;IPR033116;
P03956	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;
P03958	IPR006650;IPR001365;IPR028893;IPR006330;IPR032466;
P03971	IPR006799;IPR029034;IPR021203;IPR001839;IPR017948;
P04035	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
P04049	IPR020454;IPR011009;IPR002219;IPR000719;IPR017441;IPR003116;IPR001245;IPR008271;IPR029071;
P04053	IPR001357;IPR036420;IPR002054;IPR019843;IPR010996;IPR028207;IPR018944;IPR027421;IPR037160;IPR022312;IPR029398;IPR027292;IPR001726;
P04054	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P04055	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P04062	IPR033452;IPR001139;IPR033453;IPR013780;IPR017853;
P04066	IPR016286;IPR028755;IPR031919;IPR000933;IPR018526;IPR013780;IPR017853;
P04070	IPR017857;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P04073	IPR001461;IPR001969;IPR012848;IPR033735;IPR033121;IPR021109;
P04085	IPR029034;IPR023581;IPR000072;IPR006782;
P04114	IPR022176;IPR016024;IPR015819;IPR001747;IPR009454;IPR011030;IPR015816;IPR015255;
P04150	IPR001409;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P04156	IPR000817;IPR036924;IPR022416;IPR025860;
P04176	IPR002912;IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005961;IPR019773;
P04177	IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005962;IPR019773;IPR021164;
P04181	IPR005814;IPR010164;IPR034758;IPR015424;IPR015422;IPR015421;
P04183	IPR027417;IPR001267;IPR020633;
P04184	IPR027417;IPR001267;IPR020633;
P04185	IPR013032;IPR000742;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;IPR034814;
P04191	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005782;IPR001757;IPR030332;
P04229	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
P04233	IPR015386;IPR022339;IPR011988;IPR036613;IPR000716;IPR036857;
P04271	IPR011992;IPR018247;IPR002048;IPR028481;IPR001751;IPR013787;
P04274	IPR002233;IPR000332;IPR000276;IPR017452;
P04278	IPR013320;IPR001791;
P04401	IPR009079;IPR000186;
P04406	IPR020831;IPR020830;IPR020829;IPR020828;IPR006424;IPR036291;
P04409	IPR000961;IPR000008;IPR035892;IPR034663;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P04439	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P04574	IPR029642;IPR011992;IPR018247;IPR002048;
P04626	IPR006211;IPR006212;IPR032778;IPR009030;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016245;
P04629	IPR000483;IPR007110;IPR036179;IPR013783;IPR011009;IPR001611;IPR032675;IPR031635;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR020461;IPR020777;IPR002011;
P04631	IPR011992;IPR018247;IPR002048;IPR028481;IPR001751;IPR013787;
P04637	IPR008967;IPR012346;IPR011615;IPR036674;IPR010991;IPR013872;IPR002117;
P04694	IPR004839;IPR004838;IPR015424;IPR015422;IPR015421;IPR011715;IPR005958;IPR005957;
P04745	IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;
P04746	IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;
P04757	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P04774	IPR005821;IPR008051;IPR001696;IPR010526;IPR024583;IPR027359;
P04775	IPR005821;IPR000048;IPR001696;IPR010526;IPR024583;IPR027359;
P04792	IPR002068;IPR037876;IPR001436;IPR031107;IPR008978;
P04798	IPR001128;IPR017972;IPR002401;IPR008066;IPR036396;
P04818	IPR023451;IPR036926;IPR000398;IPR020940;
P04839	IPR000778;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR017938;
P04925	IPR000817;IPR036924;IPR022416;IPR025860;
P05023	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P05024	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P05067	IPR036669;IPR008155;IPR013803;IPR037071;IPR011178;IPR024329;IPR008154;IPR019744;IPR015849;IPR036454;IPR019745;IPR028866;IPR019543;IPR036176;IPR002223;IPR036880;IPR011993;IPR020901;
P05089	IPR014033;IPR006035;IPR023696;IPR020855;
P05091	IPR016161;IPR016163;IPR016160;IPR029510;IPR016162;IPR015590;
P05093	IPR001128;IPR017972;IPR002401;IPR036396;
P05113	IPR009079;IPR000186;
P05121	IPR023795;IPR023796;IPR000215;IPR036186;
P05129	IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P05164	IPR019791;IPR010255;IPR037120;IPR029609;
P05177	IPR001128;IPR017972;IPR002401;IPR008066;IPR036396;
P05186	IPR017849;IPR001952;IPR018299;IPR017850;
P05230	IPR028210;IPR002209;IPR008996;
P05231	IPR009079;IPR003574;IPR030474;IPR030473;
P05362	IPR003988;IPR013768;IPR003987;IPR036179;IPR013783;IPR003599;
P05363	IPR000276;IPR017452;IPR001681;IPR000913;
P05412	IPR004827;IPR015558;IPR005643;IPR002112;IPR008917;
P05413	IPR012674;IPR000463;IPR031259;IPR000566;
P05480	IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P05532	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013151;IPR011009;IPR000719;IPR017441;IPR027263;IPR001245;IPR008266;IPR020635;IPR001824;
P05622	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013151;IPR011009;IPR027288;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;
P05696	IPR000961;IPR000008;IPR035892;IPR034663;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P05771	IPR000961;IPR000008;IPR035892;IPR034664;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P05979	IPR029580;IPR000742;IPR019791;IPR010255;IPR037120;
P05981	IPR038957;IPR015352;IPR009003;IPR001314;IPR017448;IPR036772;IPR001254;IPR018114;IPR033116;
P06186	IPR035500;IPR000536;IPR001723;IPR000128;IPR001628;IPR013088;
P06199	IPR000276;IPR017452;IPR001065;IPR000995;
P06211	IPR035500;IPR000536;IPR001723;IPR024178;IPR001292;IPR024736;IPR001628;IPR013088;
P06213	IPR003961;IPR036116;IPR006211;IPR006212;IPR009030;IPR013783;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016246;IPR002011;
P06239	IPR011009;IPR035850;IPR035749;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P06240	IPR011009;IPR035850;IPR035749;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P06241	IPR035750;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P06276	IPR029058;IPR014788;IPR002018;IPR019826;IPR019819;IPR000997;
P06280	IPR013785;IPR002241;IPR000111;IPR013780;IPR017853;IPR035373;
P06281	IPR001461;IPR001969;IPR012848;IPR033121;IPR021109;IPR034135;
P06400	IPR013763;IPR036915;IPR033057;IPR002720;IPR002719;IPR015030;IPR028309;IPR024599;
P06401	IPR035500;IPR000536;IPR001723;IPR000128;IPR001628;IPR013088;
P06493	IPR011009;IPR000719;IPR017441;IPR008271;
P06494	IPR006211;IPR006212;IPR032778;IPR009030;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016245;
P06526	IPR001357;IPR036420;IPR002054;IPR019843;IPR010996;IPR028207;IPR018944;IPR027421;IPR037160;IPR022312;IPR029398;IPR027292;IPR001726;
P06536	IPR001409;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P06537	IPR001409;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P06685	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P06729	IPR015632;IPR036179;IPR013783;IPR008424;IPR013106;
P06730	IPR023398;IPR001040;IPR019770;
P06733	IPR000941;IPR036849;IPR029017;IPR020810;IPR020809;IPR020811;
P06734	IPR001304;IPR016186;IPR018378;IPR033989;IPR016187;
P06737	IPR011833;IPR000811;IPR035090;
P06746	IPR002054;IPR019843;IPR010996;IPR028207;IPR018944;IPR027421;IPR037160;IPR022312;IPR002008;IPR003583;IPR029398;
P06748	IPR032569;IPR038101;IPR004301;IPR024057;IPR036824;
P06756	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
P06760	IPR036156;IPR008979;IPR006101;IPR023232;IPR006103;IPR023230;IPR006102;IPR006104;IPR017853;IPR013783;
P06762	IPR002051;IPR016053;IPR016084;IPR018207;
P06766	IPR002054;IPR019843;IPR010996;IPR028207;IPR018944;IPR027421;IPR037160;IPR022312;IPR002008;IPR003583;IPR029398;
P06795	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR027417;IPR039421;
P06797	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;
P06858	IPR029058;IPR013818;IPR016272;IPR033906;IPR002330;IPR001024;IPR036392;IPR000734;
P06865	IPR025705;IPR015883;IPR017853;IPR029018;IPR029019;
P06868	IPR000001;IPR013806;IPR018056;IPR038178;IPR003609;IPR023317;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P06869	IPR013032;IPR000742;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR033116;IPR034814;
P06870	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P06881	IPR021117;IPR021116;IPR018360;IPR015476;IPR001693;
P07099	IPR029058;IPR000639;IPR010497;IPR016292;
P07101	IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005962;IPR019773;IPR021164;
P07141	IPR009079;IPR008001;
P07147	IPR002227;IPR008922;
P07148	IPR012674;IPR000463;IPR031259;IPR031276;
P07154	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;
P07195	IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;
P07202	IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR019791;IPR010255;IPR037120;IPR035976;IPR000436;IPR029589;
P07237	IPR005788;IPR005792;IPR036249;IPR017937;IPR013766;
P07288	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07293	IPR031688;IPR031649;IPR005821;IPR014873;IPR005450;IPR005446;IPR002077;IPR027359;
P07305	IPR005818;IPR005819;IPR036388;IPR036390;
P07308	IPR015876;IPR005804;IPR001522;
P07314	IPR000101;IPR029055;
P07327	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;
P07332	IPR027267;IPR031160;IPR001060;IPR035849;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR016250;IPR008266;IPR020635;
P07333	IPR030658;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013151;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;
P07339	IPR001461;IPR001969;IPR012848;IPR033144;IPR033121;IPR021109;
P07379	IPR018091;IPR013035;IPR008209;IPR035077;IPR035078;IPR008210;
P07384	IPR033883;IPR022684;IPR022682;IPR022683;IPR036213;IPR029643;IPR011992;IPR018247;IPR002048;IPR038765;IPR000169;IPR001300;
P07451	IPR001148;IPR036398;IPR023561;IPR018338;IPR018441;
P07477	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07478	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07550	IPR002233;IPR000332;IPR000276;IPR017452;
P07607	IPR023451;IPR036926;IPR000398;IPR020940;
P07686	IPR025705;IPR015883;IPR017853;IPR029018;IPR029019;
