Entry	Cross-reference (InterPro)
Q9Y466	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q9Y463	IPR028318;IPR011009;IPR000719;IPR017441;IPR008271;
Q9Y462	IPR006794;IPR036236;IPR013087;
Q9Y458	IPR008967;IPR036960;IPR001699;IPR018186;
Q9Y450	IPR004161;IPR015033;IPR037189;IPR027417;IPR000795;IPR009000;IPR009001;IPR004160;
Q9Y448	IPR033373;
Q9Y446	IPR011989;IPR016024;IPR000225;IPR028434;IPR028435;
Q9Y442	
Q9Y426	IPR000008;IPR035892;IPR039934;IPR040885;
Q9Y421	IPR013865;
Q9Y3Z3	IPR003607;IPR006674;IPR001660;IPR013761;
Q9Y3Y4	IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q9Y3Y2	IPR025715;
Q9Y3X0	IPR029336;
Q9Y3V2	IPR006575;IPR038840;IPR016135;
Q9Y3U8	IPR038097;IPR000509;
Q9Y3T9	IPR016024;IPR005343;
Q9Y3T6	IPR012677;IPR001374;IPR036867;IPR039884;
Q9Y3S2	IPR010531;
Q9Y3S1	IPR011009;IPR024678;IPR000719;IPR008271;
Q9Y3R5	IPR040314;IPR007249;
Q9Y3R4	IPR011040;IPR026945;IPR026856;IPR036278;
Q9Y3R0	IPR030026;IPR001478;IPR041489;IPR036034;
Q9Y3Q8	IPR000580;
Q9Y3Q7	IPR006586;IPR018358;IPR001762;IPR036436;IPR024079;IPR001590;IPR002870;IPR034027;
Q9Y3Q4	IPR018490;IPR018488;IPR000595;IPR030173;IPR005821;IPR013621;IPR003938;IPR014710;IPR027359;
Q9Y3Q3	IPR009038;IPR036598;IPR015720;
Q9Y3Q0	IPR003137;IPR007484;IPR039373;IPR007365;IPR036757;
Q9Y3P9	IPR022164;IPR011993;IPR006020;IPR000195;IPR035969;IPR033185;
Q9Y3P8	IPR033269;
Q9Y3P4	IPR022764;IPR035952;IPR015940;IPR009060;
Q9Y3N9	IPR000276;IPR017452;IPR000725;
Q9Y3M9	IPR001909;IPR036051;IPR036236;IPR013087;
Q9Y3M8	IPR008936;IPR000198;IPR001660;IPR013761;IPR023393;IPR002913;
Q9Y3M2	IPR028118;
Q9Y3L5	IPR027417;IPR041840;IPR005225;IPR001806;IPR020849;
Q9Y3L3	IPR027267;IPR004148;IPR008936;IPR000198;
Q9Y3I1	IPR036047;IPR001810;IPR021625;IPR029071;
Q9Y3I0	IPR001233;IPR036025;IPR027513;
Q9Y3F4	IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q9Y3F1	IPR031573;
Q9Y3E7	IPR005024;
Q9Y3E5	IPR023476;IPR002833;
Q9Y3E2	IPR002634;IPR036065;
Q9Y3E1	IPR035496;IPR000313;
Q9Y3E0	IPR007305;
Q9Y3D9	IPR019520;IPR023611;
Q9Y3D8	IPR020618;IPR027417;
Q9Y3D7	IPR036869;IPR005341;
Q9Y3D6	IPR016543;IPR033745;IPR028061;IPR028058;IPR011990;
Q9Y3D5	IPR001648;IPR018275;IPR036870;
Q9Y3D3	IPR000307;IPR023803;
Q9Y3D2	IPR028427;IPR002579;IPR011057;
Q9Y3D0	IPR034904;IPR039796;IPR002744;
Q9Y3C8	IPR016135;IPR014806;
Q9Y3C7	IPR038089;IPR008831;
Q9Y3C6	IPR029000;IPR024936;IPR020892;IPR002130;
Q9Y3C5	IPR001841;IPR013083;
Q9Y3C4	IPR013926;IPR036504;
Q9Y3C1	IPR019002;
Q9Y3C0	IPR019309;
Q9Y3B9	IPR012459;
Q9Y3B8	IPR013520;IPR022894;IPR012337;IPR036397;
Q9Y3B7	IPR000911;IPR036796;IPR006519;IPR020783;IPR036769;IPR020784;
Q9Y3B6	IPR005366;IPR037518;
Q9Y3B4	IPR012677;IPR035979;IPR000504;IPR034150;
Q9Y3B3	IPR009038;IPR036598;IPR015718;IPR015720;
Q9Y3B2	IPR039771;IPR019495;IPR025721;IPR012340;IPR022967;
Q9Y3B1	IPR006797;IPR037365;
Q9Y3A6	IPR009038;IPR036598;IPR015717;IPR015720;
Q9Y3A5	IPR018978;IPR018023;IPR019783;IPR036786;IPR002140;IPR039100;IPR037188;
Q9Y3A4	IPR012677;IPR035979;IPR040447;IPR040446;IPR024326;IPR034890;
Q9Y3A3	IPR005301;IPR036703;
Q9Y3A2	IPR007144;
Q9Y3A0	IPR007715;IPR027540;
Q9Y399	IPR001865;IPR005706;IPR018130;IPR023591;
Q9Y397	IPR001594;
Q9Y394	IPR036291;IPR020904;IPR002347;
Q9Y388	IPR012677;IPR035979;IPR000504;
Q9Y385	IPR000608;IPR016135;
Q9Y383	IPR004882;
Q9Y376	IPR011989;IPR016024;IPR013878;
Q9Y375	IPR008979;IPR013857;IPR039131;
Q9Y371	IPR027267;IPR004148;IPR036028;IPR001452;IPR028503;IPR035695;
Q9Y366	IPR019196;IPR039975;
Q9Y365	IPR041951;IPR023393;IPR002913;
Q9Y345	IPR000175;IPR037272;
Q9Y343	IPR001683;IPR036871;
Q9Y342	IPR013295;IPR008253;
Q9Y337	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q9Y336	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q9Y334	IPR036465;
Q9Y333	IPR001163;IPR010920;IPR016654;
Q9Y330	IPR000210;IPR011333;IPR036236;IPR013087;
Q9Y328	IPR009431;
Q9Y324	IPR006984;IPR037503;IPR029060;IPR002716;
Q9Y320	IPR036249;IPR013766;IPR039101;IPR037463;
Q9Y316	IPR002737;
Q9Y315	IPR013785;IPR011343;IPR002915;
Q9Y314	IPR016818;IPR031790;IPR013083;
Q9Y312	IPR007946;IPR033648;IPR038514;IPR033647;IPR038516;
Q9Y305	IPR033120;IPR029069;
Q9Y303	IPR006680;IPR003764;IPR011059;IPR032466;
Q9Y2Z9	IPR002938;IPR036188;IPR018168;IPR010971;IPR000689;
Q9Y2Z4	IPR001412;IPR002305;IPR014729;IPR036986;IPR002307;IPR024088;
Q9Y2Z2	IPR036188;IPR026904;IPR004416;IPR002218;IPR020595;
Q9Y2Z0	IPR007052;IPR008978;IPR007699;IPR013026;IPR011990;IPR019734;
Q9Y2Y9	IPR036236;IPR013087;
Q9Y2Y8	IPR001304;IPR016186;IPR018378;IPR016187;IPR033816;IPR002352;
Q9Y2Y6	IPR029668;
Q9Y2Y4	IPR000210;IPR011333;IPR036236;IPR013087;
Q9Y2Y1	IPR019761;IPR001529;IPR012164;IPR034014;IPR001222;
Q9Y2Y0	IPR038849;IPR023379;
Q9Y2X9	IPR036236;IPR013087;
Q9Y2X8	IPR000608;IPR023313;IPR016135;
Q9Y2X7	IPR002110;IPR020683;IPR036770;IPR037278;IPR001164;IPR038508;IPR032352;IPR022018;IPR013724;
Q9Y2X3	IPR029012;IPR012974;IPR042239;IPR002687;IPR036070;IPR012976;
Q9Y2X0	IPR021665;IPR011041;IPR015943;IPR001680;IPR017986;IPR036322;
Q9Y2W7	IPR011992;IPR018247;IPR002048;IPR028846;
Q9Y2W6	IPR004087;IPR004088;IPR036612;IPR035437;IPR002999;
Q9Y2W3	IPR011701;IPR036259;
Q9Y2W2	IPR019007;
Q9Y2W1	IPR026667;IPR029199;
Q9Y2V7	IPR010490;
Q9Y2V3	IPR009057;IPR017970;IPR001356;IPR003654;
Q9Y2V2	IPR011129;IPR019844;IPR002059;IPR012340;
Q9Y2V0	IPR029404;
Q9Y2U9	IPR015915;
Q9Y2U8	IPR011015;IPR003887;IPR034997;IPR034394;IPR041885;IPR018996;IPR012677;IPR035979;
Q9Y2U5	IPR011009;IPR000270;IPR034879;IPR000719;IPR017441;
Q9Y2U2	IPR003280;IPR003092;IPR005408;IPR013099;
Q9Y2T7	IPR011129;IPR019844;IPR002059;IPR012340;
Q9Y2T6	IPR000276;IPR017452;IPR028334;
Q9Y2T5	IPR000276;IPR017452;
Q9Y2T4	IPR000009;IPR018067;IPR015943;IPR001680;IPR036322;
Q9Y2T3	IPR006680;IPR014311;IPR011059;IPR032466;
Q9Y2T2	IPR036168;IPR022775;IPR001392;IPR018240;IPR011012;IPR028565;
Q9Y2T1	IPR014936;IPR032101;IPR001158;IPR038207;IPR016137;IPR036305;IPR024066;IPR029071;
Q9Y2S7	IPR007474;IPR036767;IPR011722;IPR036623;
Q9Y2S6	IPR015157;
Q9Y2S2	IPR022694;IPR006180;IPR006176;IPR006108;IPR008927;IPR013328;IPR036291;
Q9Y2R9	IPR000235;IPR023798;IPR036823;
Q9Y2R5	IPR012340;IPR000266;IPR039193;
Q9Y2R4	IPR011545;IPR014001;IPR001650;IPR027417;IPR014014;
Q9Y2R2	IPR029021;IPR000242;IPR016276;IPR016130;IPR003595;IPR000387;
Q9Y2R0	IPR041752;IPR018628;
Q9Y2Q9	IPR019375;
Q9Y2Q5	IPR037587;IPR004942;
Q9Y2Q3	IPR001853;IPR014440;IPR036249;
Q9Y2Q1	IPR001909;IPR036051;IPR036236;IPR013087;
Q9Y2Q0	IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;
Q9Y2P8	IPR013791;IPR023797;IPR037136;IPR000228;IPR016443;IPR020719;IPR013792;IPR036553;
Q9Y2P7	IPR001909;IPR036051;IPR036236;IPR013087;
Q9Y2P5	IPR025110;IPR020845;IPR000873;IPR042099;IPR030302;
Q9Y2P4	IPR025110;IPR020845;IPR000873;IPR042099;IPR030309;
Q9Y2P0	IPR036236;IPR013087;
Q9Y2N7	IPR011598;IPR021537;IPR036638;IPR001610;IPR000014;IPR035965;IPR013767;IPR013655;
Q9Y2M5	IPR011705;IPR017096;IPR000210;IPR015915;IPR006652;IPR011333;
Q9Y2M2	IPR033271;
Q9Y2M0	IPR033315;IPR011856;IPR014883;IPR006642;
Q9Y2L9	IPR001715;IPR036872;IPR001611;IPR003591;IPR032675;
Q9Y2L8	IPR001909;IPR036051;IPR003309;IPR038269;IPR036236;IPR013087;
Q9Y2L6	IPR019749;IPR021774;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR041785;IPR011993;IPR029071;
Q9Y2L5	IPR011990;IPR024420;
Q9Y2L1	IPR041505;IPR012340;IPR029060;IPR002716;IPR001900;IPR022966;IPR033771;IPR033770;
Q9Y2K9	IPR000664;IPR013905;IPR013577;IPR001388;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q9Y2K7	IPR001810;IPR041070;IPR003347;IPR006553;IPR032675;IPR019786;IPR002857;IPR011011;IPR001965;IPR019787;IPR013083;
Q9Y2K6	IPR035927;IPR038765;IPR006615;IPR001394;IPR018200;IPR028889;IPR013083;IPR001607;
Q9Y2K5	IPR001374;IPR036867;IPR024771;
Q9Y2K3	IPR036961;IPR001609;IPR027401;IPR004009;IPR008989;IPR002928;IPR027417;
Q9Y2K2	IPR011009;IPR000719;IPR017441;IPR008271;IPR034672;IPR015940;
Q9Y2K1	IPR000210;IPR011333;IPR036236;IPR013087;
Q9Y2J8	IPR008972;IPR004303;IPR013530;IPR036556;IPR013732;IPR038685;IPR013733;
Q9Y2J4	IPR009114;IPR024646;
Q9Y2J2	IPR030691;IPR008379;IPR019749;IPR000798;IPR014847;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR011993;IPR007477;IPR029071;
Q9Y2J0	IPR000008;IPR035892;IPR041282;IPR010911;IPR028698;IPR001565;IPR017455;IPR011011;IPR013083;
Q9Y2I9	IPR000195;IPR035969;IPR032738;
Q9Y2I8	IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q9Y2I7	IPR002423;IPR000591;IPR027409;IPR037378;IPR002498;IPR027484;IPR027410;IPR036388;IPR036390;IPR000306;IPR017455;IPR011011;IPR013083;
Q9Y2I6	IPR011992;IPR018247;IPR002048;
Q9Y2I2	IPR013032;IPR000742;IPR002049;IPR008211;IPR038684;
Q9Y2I1	IPR001611;IPR032675;IPR037904;IPR001683;IPR036871;
Q9Y2H9	IPR000961;IPR011009;IPR015022;IPR037711;IPR028777;IPR023142;IPR001478;IPR041489;IPR036034;IPR000719;IPR008271;
Q9Y2H8	IPR001909;IPR036051;IPR036236;IPR013087;
Q9Y2H6	IPR003961;IPR036116;IPR013783;
Q9Y2H5	IPR011993;IPR001849;IPR040392;
Q9Y2H2	IPR034753;IPR022158;IPR002013;
Q9Y2H1	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR008271;
Q9Y2H0	IPR030527;IPR005026;
Q9Y2G9	IPR027417;IPR030410;IPR026937;IPR026741;IPR039187;
Q9Y2G8	IPR001623;IPR018253;IPR036869;IPR036249;IPR013766;
Q9Y2G7	IPR001909;IPR036051;IPR036236;IPR013087;
Q9Y2G5	IPR019378;
Q9Y2G4	IPR002110;IPR020683;IPR036770;
Q9Y2G3	IPR030362;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;
Q9Y2G2	IPR001315;IPR011029;IPR025307;
Q9Y2G1	IPR026933;IPR026932;IPR025719;IPR024061;IPR008967;IPR030392;
Q9Y2G0	IPR016024;
Q9Y2F9	IPR011705;IPR000210;IPR012983;IPR038648;IPR011333;
Q9Y2F5	
Q9Y2E8	IPR006153;IPR018422;IPR004709;
Q9Y2E6	IPR039396;IPR039399;IPR039398;IPR004170;IPR018123;IPR037197;IPR018957;IPR001841;IPR013083;
Q9Y2E5	IPR011013;IPR041147;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;IPR013780;
Q9Y2E4	IPR000873;IPR042099;IPR037337;IPR010506;
Q9Y2D9	IPR036236;IPR013087;
Q9Y2D8	IPR021622;
Q9Y2D5	IPR029304;
Q9Y2D4	IPR007225;IPR042045;
Q9Y2D2	IPR007271;
Q9Y2D1	IPR029855;IPR004827;
Q9Y2D0	IPR018437;IPR001148;IPR036398;IPR023561;IPR018338;
Q9Y2C9	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027187;IPR035897;
Q9Y2C5	IPR011701;IPR020846;IPR036259;
Q9Y2C4	IPR001604;IPR041003;IPR020821;IPR040255;
Q9Y2C3	IPR002659;
Q9Y2C2	IPR007734;IPR027417;IPR005331;
Q9Y2B9	IPR004171;
Q9Y2B5	IPR003123;IPR037191;
Q9Y2B4	IPR029290;
Q9Y2B2	IPR003737;IPR039516;IPR024078;
Q9Y2B1	
Q9Y2B0	IPR021852;IPR008139;
Q9Y2A9	IPR002659;
Q9Y2A7	IPR019137;
Q9Y2A4	IPR001909;IPR036051;IPR036236;IPR013087;
Q9Y297	IPR021977;IPR036047;IPR001810;IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q9Y296	IPR011012;IPR007233;
Q9Y295	IPR012675;IPR031167;IPR031662;IPR006074;IPR006073;IPR027417;IPR005225;IPR004095;IPR012676;
Q9Y294	IPR006818;IPR036747;
Q9Y291	IPR013219;
Q9Y289	IPR038377;IPR001734;IPR018212;
Q9Y287	IPR007084;IPR040145;
Q9Y286	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
Q9Y285	IPR006195;IPR004529;IPR002319;IPR040724;IPR040586;IPR040725;IPR036390;
Q9Y284	IPR005351;
Q9Y283	IPR002110;IPR020683;IPR036770;IPR000048;
Q9Y282	IPR012936;IPR039542;
Q9Y281	IPR002108;IPR029006;IPR017904;
Q9Y279	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;IPR039939;IPR039944;
Q9Y278	IPR037359;IPR027417;IPR000863;
Q9Y277	IPR023614;IPR001925;IPR027246;IPR030271;
Q9Y276	IPR003593;IPR003959;IPR003960;IPR027243;IPR014851;IPR027417;
Q9Y275	IPR006052;IPR008983;
Q9Y274	IPR001675;IPR038578;IPR012163;
Q9Y272	IPR027417;IPR005225;IPR001806;IPR020849;
Q9Y271	IPR013310;IPR004071;IPR000276;IPR017452;
Q9Y267	IPR020846;IPR005828;IPR036259;
Q9Y266	IPR007052;IPR008978;IPR032572;IPR037898;IPR025934;
Q9Y265	IPR003593;IPR027417;IPR027238;IPR041048;IPR037938;IPR010339;
Q9Y264	IPR028845;IPR036056;IPR014716;IPR014715;IPR002181;IPR020837;
Q9Y263	IPR011989;IPR016024;IPR015155;IPR038122;IPR033510;IPR013535;IPR015943;IPR001680;IPR017986;IPR036322;
Q9Y262	IPR019382;IPR000717;IPR011990;
Q9Y261	IPR013638;IPR001766;IPR018533;IPR018122;IPR030456;IPR036388;IPR036390;
Q9Y259	IPR026712;IPR011009;
Q9Y258	IPR039809;IPR000827;IPR001811;IPR036048;
Q9Y257	IPR003280;IPR003092;IPR005408;IPR005409;IPR013099;
Q9Y256	IPR003675;IPR039731;
Q9Y255	IPR006797;IPR037365;
Q9Y253	IPR036775;IPR017961;IPR001126;IPR041298;
Q9Y252	IPR001841;IPR013083;
Q9Y251	IPR005199;IPR017853;
Q9Y250	IPR033293;
Q9Y248	IPR021151;IPR036224;IPR007257;
Q9Y247	IPR007005;
Q9Y244	IPR008012;
Q9Y243	IPR000961;IPR034675;IPR011009;IPR011993;IPR001849;IPR039026;IPR017892;IPR000719;IPR017441;IPR039029;IPR008271;
Q9Y242	IPR000253;IPR008984;IPR039095;IPR019786;IPR011011;IPR001965;IPR013083;
Q9Y241	IPR007667;
Q9Y240	IPR001304;IPR016186;IPR018378;IPR016187;
Q9Y239	IPR001315;IPR011029;IPR001611;IPR032675;IPR007111;IPR041267;IPR041075;
Q9Y238	IPR033304;IPR013783;
Q9Y237	IPR000297;
Q9Y236	IPR036188;IPR029731;IPR029728;
Q9Y235	IPR002125;IPR016193;
Q9Y234	IPR004143;IPR004562;
Q9Y233	IPR003018;IPR029016;IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;
Q9Y232	IPR016197;IPR000953;IPR023780;IPR023779;IPR029045;IPR001753;IPR014748;
Q9Y231	IPR031481;IPR001503;IPR038577;
Q9Y230	IPR003593;IPR027417;IPR027238;IPR041048;IPR037942;IPR010339;
Q9Y228	
Q9Y227	IPR000407;
Q9Y226	IPR020846;IPR005828;IPR036259;
Q9Y225	IPR040098;IPR001841;IPR011016;IPR013083;
Q9Y224	IPR019265;
Q9Y223	IPR000600;IPR020004;IPR003331;
Q9Y222	IPR009057;IPR017877;IPR017930;IPR001005;
Q9Y221	IPR002478;IPR015947;IPR036974;IPR016686;IPR040598;IPR005155;
Q9Y219	IPR001774;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR033108;IPR026219;IPR011651;IPR001007;
Q9Y217	IPR030581;IPR035998;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;
Q9Y216	IPR030572;IPR036003;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;IPR000387;
Q9Y215	IPR011936;
Q9Y210	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005462;IPR002153;
Q9XRX5	
Q9WJR5	IPR017856;IPR036862;IPR001037;IPR001584;IPR003308;IPR012337;IPR002156;IPR036397;IPR000477;IPR010661;
Q9UQV4	IPR002000;
Q9UQR1	IPR036236;IPR013087;
Q9UQR0	IPR004092;IPR001660;IPR013761;IPR033763;IPR021987;IPR038348;
Q9UQQ2	IPR011993;IPR001849;IPR015012;IPR036290;IPR000980;IPR036860;IPR030523;IPR030522;IPR035059;
Q9UQQ1	IPR003137;IPR007484;IPR039373;IPR007365;IPR036757;
Q9UQP3	IPR013032;IPR000742;IPR041161;IPR036056;IPR002181;IPR020837;IPR003961;IPR036116;IPR013783;
Q9UQN3	IPR005024;
Q9UQM7	IPR013543;IPR011009;IPR032710;IPR000719;IPR017441;IPR008271;
Q9UQL6	IPR000286;IPR023801;IPR037138;IPR024643;IPR017320;IPR030703;IPR023696;
Q9UQK1	IPR005036;IPR038175;IPR017434;IPR030683;
Q9UQG0	IPR029104;IPR017856;IPR036862;IPR001037;IPR001584;IPR003308;IPR012337;IPR002156;IPR036397;IPR000477;IPR010661;
Q9UQF2	IPR035638;IPR011993;IPR006020;IPR036028;IPR001452;
Q9UQF0	IPR018154;
Q9UQE7	IPR027417;IPR003395;IPR024704;IPR041741;IPR010935;IPR036277;
Q9UQD0	IPR005821;IPR000048;IPR008054;IPR001696;IPR010526;IPR024583;IPR027359;
Q9UQC9	IPR004727;IPR013642;IPR002035;IPR036465;
Q9UQC2	IPR011993;IPR001849;
Q9UQB9	IPR030616;IPR030613;IPR011009;IPR000719;IPR017441;IPR008271;
Q9UQB8	IPR027267;IPR013606;IPR030128;IPR027681;IPR035594;IPR036028;IPR001452;
Q9UQB3	IPR011989;IPR016024;IPR000225;IPR028435;
Q9UQ90	IPR003593;IPR041569;IPR003959;IPR005936;IPR027417;IPR011546;IPR000642;IPR037219;
Q9UQ88	IPR011009;IPR000719;IPR008271;
Q9UQ84	IPR036279;IPR032641;IPR037315;IPR008918;IPR029060;IPR006086;IPR006084;IPR019974;IPR006085;
Q9UQ80	IPR036005;IPR004545;IPR000994;IPR018349;IPR036388;IPR036390;
Q9UQ74	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
Q9UQ72	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
Q9UQ53	IPR006759;
Q9UQ52	IPR033009;IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;
Q9UQ49	IPR011040;IPR026944;IPR026856;IPR036278;
Q9UQ35	IPR013170;IPR024945;
Q9UQ26	IPR000008;IPR035892;IPR041282;IPR001478;IPR041489;IPR036034;IPR010911;IPR039032;IPR030631;IPR017455;IPR011011;IPR013083;
Q9UQ16	IPR000375;IPR001401;IPR019762;IPR022812;IPR030381;IPR003130;IPR020850;IPR027417;IPR011993;IPR001849;
Q9UQ13	IPR001611;IPR003591;IPR032675;
Q9UQ10	IPR036291;IPR000683;
Q9UQ07	IPR011009;IPR000719;IPR017441;IPR008271;
Q9UQ05	IPR018490;IPR000595;IPR005821;IPR003938;IPR003950;IPR001610;IPR000014;IPR000700;IPR035965;IPR014710;IPR027359;
Q9UQ03	IPR027339;IPR015505;IPR015048;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q9UPZ9	IPR011009;IPR000719;IPR017441;IPR008271;
Q9UPZ6	IPR000884;IPR036383;
Q9UPZ3	IPR035431;IPR015943;IPR036322;
Q9UPY8	IPR001715;IPR036872;IPR004953;IPR036133;IPR027738;IPR042180;IPR027328;
Q9UPY6	IPR028288;IPR003124;
Q9UPY5	IPR002293;IPR004760;
Q9UPY3	IPR038248;IPR005034;IPR014720;IPR006935;IPR014001;IPR001650;IPR027417;IPR003100;IPR036085;IPR000999;IPR036389;
Q9UPX8	IPR001478;IPR041489;IPR036034;IPR001660;IPR013761;IPR036028;IPR001452;
Q9UPX6	IPR039706;IPR009626;
Q9UPX0	IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
Q9UPW8	IPR000008;IPR035892;IPR010439;IPR014770;IPR014772;IPR019558;IPR002219;IPR027080;IPR037302;IPR027082;
Q9UPW6	IPR003350;IPR032355;IPR009057;IPR001356;IPR010982;IPR039673;IPR038216;IPR038224;IPR032392;
Q9UPW5	IPR011989;IPR016024;IPR033852;IPR040626;IPR000834;
Q9UPW0	IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;
Q9UPV9	IPR006933;IPR022154;
Q9UPV7	IPR011992;IPR031946;IPR019786;IPR011011;IPR013083;
Q9UPV0	IPR001202;IPR036020;
Q9UPU9	IPR001660;IPR013761;IPR037634;
Q9UPU7	IPR011993;IPR001849;IPR000195;IPR035969;
Q9UPU5	IPR016024;IPR038765;IPR001394;IPR015940;IPR009060;IPR029071;IPR033382;IPR018200;IPR028889;
Q9UPU3	IPR013783;IPR000601;IPR035986;IPR031777;IPR031778;IPR006581;IPR015943;
Q9UPT9	IPR038765;IPR001394;IPR018200;IPR028889;IPR013083;IPR001607;
Q9UPT8	IPR041367;IPR000571;IPR036855;
Q9UPT6	IPR039911;IPR032486;IPR019143;IPR034743;IPR034744;IPR015943;IPR036322;
Q9UPT5	IPR016159;IPR004140;
Q9UPS8	IPR002110;IPR020683;IPR036770;IPR039497;IPR021885;
Q9UPS6	IPR024657;IPR012677;IPR003616;IPR035979;IPR000504;IPR034468;IPR001214;IPR037842;
Q9UPR6	IPR006561;IPR003604;IPR036236;IPR013087;
Q9UPR5	IPR038081;IPR003644;IPR004836;IPR032452;IPR004837;
Q9UPR3	IPR018834;IPR019458;IPR002716;IPR011990;
Q9UPR0	IPR000008;IPR035892;IPR011992;IPR011993;IPR001849;IPR001192;IPR017946;IPR015359;IPR028382;IPR000909;IPR001711;
Q9UPQ9	IPR019486;IPR012677;IPR035979;IPR032226;IPR033500;IPR034925;
Q9UPQ8	IPR026566;IPR032974;
Q9UPQ7	IPR001478;IPR036034;IPR008974;IPR001841;IPR013083;IPR017907;IPR001293;
Q9UPQ4	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q9UPQ3	IPR002110;IPR020683;IPR036770;IPR037278;IPR001164;IPR038508;IPR027417;IPR011993;IPR001849;IPR001806;
Q9UPQ0	IPR001997;IPR001715;IPR036872;IPR031865;IPR029980;IPR003096;IPR001781;
Q9UPP5	IPR027907;IPR040121;
Q9UPP2	IPR000048;IPR033742;IPR011993;IPR023394;IPR000904;IPR035999;
Q9UPP1	IPR041070;IPR003347;IPR019786;IPR011011;IPR001965;IPR019787;
Q9UPN9	IPR003649;IPR001487;IPR036427;IPR019786;IPR027370;IPR000315;IPR011011;IPR001965;IPR019787;IPR001841;IPR013083;IPR017907;
Q9UPN7	IPR016024;IPR007587;
Q9UPN6	IPR006569;IPR008942;IPR012677;IPR035979;IPR006903;IPR000504;IPR034370;
Q9UPN4	IPR030465;
Q9UPN3	IPR001589;IPR001715;IPR036872;IPR041615;IPR041573;IPR029926;IPR011992;IPR018247;IPR002048;IPR003108;IPR036534;IPR035915;IPR001101;IPR001452;IPR018159;IPR002017;
Q9UPM9	IPR010796;
Q9UPM8	IPR017109;IPR028269;IPR011989;IPR016024;IPR002553;
Q9UPM6	IPR009057;IPR017970;IPR001356;IPR001781;
Q9UPI3	IPR011701;IPR020846;IPR036259;
Q9UPG8	IPR027765;IPR036236;IPR013087;
Q9UPE1	IPR011009;IPR000719;IPR017441;IPR008271;
Q9UPC5	IPR000276;IPR017452;
Q9UPA5	IPR030627;IPR011011;IPR008899;IPR013083;
Q9UP95	IPR004841;IPR000622;IPR000076;IPR018491;IPR004842;
Q9UP83	IPR019465;
Q9UP79	IPR041645;IPR006586;IPR010294;IPR013273;IPR024079;IPR013277;IPR001590;IPR002870;IPR000884;IPR036383;
Q9UP65	IPR016035;IPR002642;
Q9UP52	IPR003137;IPR007484;IPR039373;IPR036757;IPR037324;
Q9UP38	IPR015526;IPR000539;IPR020067;IPR036790;IPR026548;IPR017981;
Q9UNZ5	IPR019034;
Q9UNZ2	IPR036241;IPR012989;IPR009060;IPR029071;IPR001012;
Q9UNY5	IPR003309;IPR038269;IPR036236;IPR013087;
Q9UNY4	IPR002464;IPR014001;IPR001650;IPR027417;IPR038718;IPR000330;IPR010666;
Q9UNX9	IPR014756;IPR041647;IPR016449;IPR013518;IPR040445;
Q9UNX4	IPR024977;IPR020472;IPR007148;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q9UNX3	IPR005824;IPR041988;IPR014722;IPR005825;IPR005756;IPR008991;
Q9UNW9	IPR004087;IPR004088;IPR036612;IPR033087;
Q9UNW8	IPR005388;IPR000276;IPR017452;
Q9UNW1	IPR000560;IPR029033;IPR016274;
