Entry	Cross-reference (InterPro)
P31152	IPR011009;IPR008350;IPR000719;IPR017441;IPR008271;
Q13164	IPR011009;IPR003527;IPR000719;IPR017441;IPR008271;
Q8TD08	IPR011009;IPR003527;IPR000719;IPR017441;
P45984	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P21741	IPR000762;IPR020090;IPR038130;IPR020091;IPR020089;IPR037122;IPR020092;
P03898	IPR000440;IPR038430;
P03897	IPR000440;IPR038430;
Q5S006	IPR036770;IPR011989;IPR016024;IPR032171;IPR011009;IPR001611;IPR003591;IPR032675;IPR027417;IPR000719;IPR017441;IPR020859;IPR008271;IPR005225;IPR015943;IPR036322;
P03070	IPR001623;IPR014015;IPR036869;IPR016392;IPR010932;IPR027417;IPR003133;IPR017910;
Q27757	IPR025110;IPR020845;IPR000873;IPR027380;
Q9Z5X1	IPR037005;IPR011249;IPR003815;
O15296	IPR000907;IPR013819;IPR036226;IPR020834;IPR020833;IPR001885;IPR001024;IPR036392;
Q8K4F2	IPR000907;IPR013819;IPR036226;IPR020834;IPR020833;IPR001885;IPR001024;IPR036392;
Q16706	IPR011013;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;IPR013780;
Q5TCX8	IPR011009;IPR016231;IPR000719;IPR017441;IPR001245;IPR008271;IPR036028;IPR001452;
Q9Y2U5	IPR011009;IPR000270;IPR034879;IPR000719;IPR017441;
P21139	IPR011013;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;
P20917	IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
Q9UI09	IPR007763;
Q99558	IPR011009;IPR017425;IPR000719;IPR017441;IPR008271;
Q6ZN16	IPR025136;IPR011009;IPR000719;IPR017441;IPR013761;IPR008271;
O43708	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR005955;IPR034330;IPR034333;IPR036249;
P11226	IPR001304;IPR016186;IPR018378;IPR008160;IPR033990;IPR016187;IPR037570;
Q47511	IPR027461;IPR029062;IPR027478;IPR040449;IPR003507;
Q8MJ89	IPR000276;IPR017452;IPR004047;IPR008361;
Q09327	IPR006813;
P53779	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P28482	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
Q9WUI1	IPR011009;IPR003527;IPR008352;IPR000719;IPR017441;
O15264	IPR011009;IPR003527;IPR008352;IPR038785;IPR000719;IPR017441;
Q16539	IPR011009;IPR003527;IPR008352;IPR038784;IPR000719;IPR017441;
P47811	IPR011009;IPR003527;IPR008352;IPR038784;IPR000719;IPR017441;
Q9WTU6	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P53985	IPR004743;IPR030757;IPR011701;IPR020846;IPR036259;
P30304	IPR000751;IPR001763;IPR036873;
P30305	IPR000751;IPR001763;IPR036873;
O09110	IPR011009;IPR000719;IPR017441;IPR008271;
P34948	IPR001250;IPR016305;IPR018050;IPR014710;IPR011051;
P0C1R8	IPR000715;IPR003524;IPR018480;
P04181	IPR005814;IPR010164;IPR034758;IPR015424;IPR015422;IPR015421;
Q5VT25	IPR000961;IPR001180;IPR000095;IPR031597;IPR011009;IPR014930;IPR002219;IPR011993;IPR001849;IPR017892;IPR000719;IPR017441;IPR008271;IPR026611;
Q9Y5S2	IPR000961;IPR001180;IPR000095;IPR020454;IPR031597;IPR011009;IPR033232;IPR014930;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR008271;
Q8VI47	IPR003593;IPR011527;IPR036640;IPR003439;IPR030247;IPR005292;IPR027417;
O88563	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR005292;IPR027417;
O15439	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030240;IPR027417;
P21757	IPR008160;IPR003543;IPR001190;IPR017448;IPR036772;
P30204	IPR008160;IPR003543;IPR001190;IPR017448;IPR036772;
Q9H867	IPR019410;IPR029063;
Q9BU61	IPR036748;IPR034095;IPR007523;
Q9UUZ3	IPR008979;IPR017853;IPR013783;
O00462	IPR036156;IPR008979;IPR006103;IPR017853;IPR013783;
Q4FZV0	IPR036156;IPR008979;IPR006103;IPR017853;IPR013783;
P07265	IPR006047;IPR013780;IPR017853;
P33033	IPR000276;IPR017452;IPR002122;IPR001908;IPR001671;
P32245	IPR000276;IPR017452;IPR000155;IPR001908;IPR001671;
P35345	IPR000276;IPR017452;IPR001908;IPR000621;IPR001671;
Q10469	IPR007754;IPR029044;
P30989	IPR000276;IPR017452;IPR003985;IPR003984;
O88319	IPR000276;IPR017452;IPR003985;IPR003984;
P20789	IPR000276;IPR017452;IPR003985;IPR003984;
O95665	IPR000276;IPR017452;IPR003986;IPR003984;
Q63384	IPR000276;IPR017452;IPR003986;IPR003984;
P04629	IPR000483;IPR007110;IPR036179;IPR013783;IPR011009;IPR001611;IPR032675;IPR031635;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR020461;IPR020777;IPR002011;
P35739	IPR007110;IPR036179;IPR013783;IPR003599;IPR011009;IPR001611;IPR032675;IPR031635;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR020461;IPR020777;IPR002011;
Q16620	IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR001611;IPR032675;IPR000372;IPR031635;IPR000719;IPR017441;IPR001245;IPR020455;IPR008266;IPR020635;IPR020777;IPR002011;
Q63604	IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR001611;IPR032675;IPR000372;IPR031635;IPR000719;IPR017441;IPR001245;IPR020455;IPR008266;IPR020635;IPR020777;IPR002011;
Q16288	IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR013151;IPR011009;IPR001611;IPR032675;IPR000372;IPR031635;IPR000719;IPR017441;IPR001245;IPR020446;IPR008266;IPR020635;IPR020777;IPR002011;
Q6VNS1	IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR013151;IPR011009;IPR001611;IPR032675;IPR000372;IPR031635;IPR000719;IPR017441;IPR001245;IPR020446;IPR008266;IPR020635;IPR020777;IPR002011;
P03887	IPR001694;IPR018086;
P03886	IPR001694;IPR018086;
Q15759	IPR011009;IPR003527;IPR008352;IPR000719;IPR017441;
P63085	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
P63086	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
P70618	IPR011009;IPR003527;IPR008352;IPR038784;IPR000719;IPR017441;
P45983	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
Q9BUB5	IPR011009;IPR000719;IPR017441;IPR008271;
Q8CGK3	IPR003593;IPR003959;IPR004815;IPR008269;IPR027065;IPR003111;IPR027503;IPR027417;IPR008268;IPR015947;IPR020568;IPR014721;
P35327	IPR016032;IPR005143;IPR036693;IPR000792;IPR036388;
P45578	IPR037005;IPR011249;IPR003815;
Q29451	IPR011013;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;IPR013780;
Q16584	IPR011009;IPR035779;IPR016231;IPR000719;IPR017441;IPR001245;IPR008271;IPR036028;IPR001452;
P53341	IPR006047;IPR013780;IPR017853;
Q5HEN6	IPR036005;IPR000994;IPR001714;IPR002467;
Q969V1	IPR000276;IPR017452;IPR008362;IPR008361;
Q99707	IPR003759;IPR006158;IPR036724;IPR011005;IPR003726;IPR036589;IPR033706;IPR011822;IPR036594;IPR000489;IPR004223;IPR037010;
O75030	IPR011598;IPR024097;IPR036638;IPR021802;IPR031867;IPR030532;
Q08874	IPR011598;IPR024097;IPR036638;IPR021802;IPR031867;IPR030532;
P03892	IPR010933;IPR003917;IPR001750;
Q61831	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
Q9Z1B7	IPR011009;IPR003527;IPR008352;IPR038785;IPR000719;IPR017441;
P27361	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
P21708	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
Q16659	IPR011009;IPR008350;IPR000719;IPR017441;IPR008271;
Q91Y86	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P49185	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P12746	IPR016032;IPR005143;IPR036693;IPR000792;IPR036388;
P53624	IPR012341;IPR001382;IPR036026;
O95819	IPR001180;IPR011009;IPR000719;IPR017441;IPR008271;
P49736	IPR031327;IPR008045;IPR018525;IPR001208;IPR027925;IPR033762;IPR012340;IPR027417;
Q07820	IPR013281;IPR002475;IPR020717;IPR020726;IPR020728;IPR036834;IPR026298;
P40925	IPR001557;IPR022383;IPR001236;IPR015955;IPR001252;IPR011274;IPR010945;IPR036291;
Q9UBE8	IPR011009;IPR003527;IPR000719;IPR017441;IPR008271;
P11708	IPR001557;IPR022383;IPR001236;IPR015955;IPR001252;IPR011274;IPR010945;IPR036291;
Q9C000	IPR001315;IPR033516;IPR039814;IPR004020;IPR011029;IPR025307;IPR001611;IPR032675;IPR007111;IPR027417;
Q96P20	IPR004020;IPR011029;IPR001611;IPR032675;IPR029495;IPR007111;IPR027417;
P22307	IPR003033;IPR036527;IPR016039;IPR020615;IPR020617;IPR020613;IPR020616;
P28336	IPR001556;IPR000276;IPR017452;IPR001642;
P24053	IPR001556;IPR000276;IPR017452;IPR001642;
Q8TCU5	IPR019594;IPR001508;IPR001320;IPR028082;
Q9R1M7	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
O60391	IPR019594;IPR001508;IPR001320;IPR028082;
Q91ZU9	IPR019594;IPR001508;IPR001320;
Q8VHN2	IPR019594;IPR001508;IPR001320;IPR028082;
Q12879	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
P35436	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q00959	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q13224	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q01097	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q00960	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q14957	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q01098	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q00961	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
O15399	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q03391	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q62645	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q05586	IPR001828;IPR018882;IPR019594;IPR001508;IPR001320;IPR028082;
P35438	IPR001828;IPR018882;IPR019594;IPR001508;IPR001320;IPR028082;
P35439	IPR001828;IPR018882;IPR019594;IPR001508;IPR001320;IPR028082;
O55040	IPR000276;IPR017452;IPR005390;IPR005391;
Q63932	IPR011009;IPR000719;IPR017441;IPR008271;
P30307	IPR000751;IPR001763;IPR036873;
Q03521	IPR000715;IPR003524;IPR018480;
P16926	IPR007221;
P33527	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR005292;IPR027417;
O35379	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR005292;IPR027417;
P49959	IPR004843;IPR029052;IPR003701;IPR007281;IPR038487;
O88269	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030239;IPR005292;IPR027417;
Q9Y3D2	IPR028427;IPR002579;IPR011057;
Q13126	IPR010044;IPR000845;IPR035994;IPR018099;
Q91Y77	IPR030762;IPR011701;IPR020846;IPR036259;
P45985	IPR011009;IPR000719;IPR017441;IPR008271;
P34949	IPR001250;IPR016305;IPR018050;IPR014710;IPR011051;
Q8K1P8	IPR030761;IPR011701;IPR020846;IPR036259;
O43193	IPR003905;IPR000276;IPR017452;IPR039132;
P29804	IPR001017;IPR017597;IPR029061;
P26284	IPR001017;IPR017597;IPR029061;
Q9KPI8	IPR010049;IPR000845;IPR035994;
P42345	IPR011989;IPR016024;IPR024585;IPR003152;IPR009076;IPR036738;IPR011009;IPR000403;IPR036940;IPR018936;IPR003151;IPR014009;IPR026683;IPR011990;
P07112	IPR005053;IPR039459;
P29758	IPR005814;IPR010164;IPR034758;IPR015424;IPR015422;IPR015421;
P0AD65	IPR012338;IPR005311;IPR036138;IPR001460;IPR017790;
O15438	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR005292;IPR027417;
Q5T3U5	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR027417;
P9WJN3	IPR003737;IPR024078;IPR017810;
Q52KJ8	IPR028427;IPR002579;IPR011057;
P02776	IPR001089;IPR018048;IPR001811;IPR033899;IPR036048;IPR027222;
Q9Y239	IPR001315;IPR011029;IPR001611;IPR032675;IPR007111;
P49681	IPR000276;IPR017452;IPR009150;IPR027348;
Q9Y5S8	IPR000778;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR029650;IPR017938;
Q9WV87	IPR000778;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR029650;IPR017938;
Q9WYW0	IPR029035;IPR003000;IPR026591;IPR028628;IPR026590;
Q96PH1	IPR011992;IPR018247;IPR002048;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR029648;IPR017938;
Q61937	IPR032569;IPR038101;IPR004301;IPR024057;IPR036824;
Q62795	IPR011701;IPR020846;IPR036259;IPR004745;
Q06495	IPR003841;IPR029848;
Q9UFN0	IPR011008;IPR012577;
Q8BZP8	IPR000276;IPR017452;IPR027294;IPR001817;
O70342	IPR000276;IPR017452;IPR000393;IPR000611;
P15559	IPR003680;IPR029039;
Q14994	IPR035500;IPR000536;IPR001723;IPR001728;IPR001628;IPR013088;
Q9IGQ6	IPR001860;IPR033654;IPR036278;
P20393	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P49281	IPR001046;
P0DOF9	IPR001860;IPR033654;IPR036278;
P49642	IPR002755;IPR014052;
O14786	IPR013320;IPR000859;IPR000421;IPR008979;IPR000998;IPR014648;IPR022579;IPR027146;IPR035914;
P70172	IPR002657;IPR004710;IPR038770;IPR030207;
P46459	IPR003593;IPR009010;IPR003959;IPR003960;IPR004201;IPR029067;IPR003338;IPR027417;IPR039812;
A2AJ88	IPR016035;IPR018490;IPR000595;IPR002641;IPR014710;
Q99466	IPR002110;IPR020683;IPR036770;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR008297;IPR035993;IPR022355;IPR000800;IPR010660;IPR011656;
P60487	IPR036412;IPR006357;IPR023214;IPR006349;
Q6P988	IPR004963;
Q99733	IPR037231;IPR002164;
P35228	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
O15118	IPR004765;IPR032190;IPR003392;IPR000731;
Q6T3U3	IPR004765;IPR032190;IPR003392;IPR000731;
P06748	IPR032569;IPR038101;IPR004301;IPR024057;IPR036824;
Q14916	IPR011701;IPR020846;IPR036259;IPR004745;
P0C0P6	IPR028138;
P05982	IPR003680;IPR029039;
Q15406	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q15466	IPR035500;IPR000536;IPR001723;
P03470	IPR001860;IPR033654;IPR036278;
O35627	IPR035500;IPR000536;IPR001723;IPR001728;IPR001628;IPR013088;
P55055	IPR023257;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P13056	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q13133	IPR023257;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q9Y5X4	IPR035500;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
P10588	IPR003068;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q9R1A7	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q06219	IPR035500;IPR003070;IPR000536;IPR001723;IPR003073;IPR001628;IPR013088;
P03923	IPR001457;
O60285	IPR011009;IPR000719;IPR017441;IPR008271;
Q14249	IPR018524;IPR001604;IPR020821;IPR040255;
A0A0C5PRQ1	IPR034035;IPR000859;IPR013032;IPR024079;IPR017050;IPR001506;IPR006026;IPR035914;IPR000884;IPR036383;
P33469	IPR001218;IPR037179;IPR037195;
Q00653	IPR002110;IPR020683;IPR036770;IPR011029;IPR000488;IPR013783;IPR014756;IPR002909;IPR033926;IPR000451;IPR008967;IPR030492;IPR032397;IPR011539;IPR037059;
Q9WTK5	IPR002110;IPR020683;IPR036770;IPR011029;IPR000488;IPR013783;IPR014756;IPR002909;IPR033926;IPR000451;IPR008967;IPR030492;IPR032397;IPR011539;IPR037059;
O54968	IPR004827;IPR004826;IPR029845;IPR008917;
P30547	IPR000276;IPR017452;IPR001681;IPR000046;
P21452	IPR000276;IPR017452;IPR001681;IPR000913;
P79218	IPR000276;IPR017452;IPR001681;IPR000913;
P53350	IPR011009;IPR033702;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;
Q9H4B4	IPR011009;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;IPR020658;
P0A0J7	IPR011701;IPR020846;IPR036259;IPR004734;IPR001958;
P29476	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR001478;IPR036034;IPR017938;
P48145	IPR000276;IPR017452;IPR009150;IPR027348;
P70313	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
Q62600	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
P49643	IPR016558;IPR007238;
Q9ET64	IPR036691;IPR005135;IPR038772;
O75380	IPR016668;IPR019401;
Q9Y6K9	IPR032419;IPR021063;IPR034735;
P16519	IPR008979;IPR034182;IPR002884;IPR000209;IPR036852;IPR023827;IPR022398;IPR023828;IPR015500;IPR032815;IPR038466;
Q8NG66	IPR011009;IPR000719;IPR008271;
Q8TD19	IPR011009;IPR000719;IPR009091;IPR000408;IPR008271;
Q16513	IPR000961;IPR000008;IPR037784;IPR011072;IPR036274;IPR011009;IPR017892;IPR037313;IPR000719;IPR017441;IPR008271;
Q8WWR8	IPR011040;IPR026946;IPR026856;IPR036278;
P49763	IPR029034;IPR023581;IPR000072;
Q9Z0J4	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR001478;IPR036034;IPR017938;
Q06518	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
Q9UHC9	IPR032190;IPR003392;IPR000731;
Q9HBY0	IPR000778;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR029653;IPR017938;
Q9GZQ6	IPR000276;IPR017452;IPR005395;IPR005396;
Q9VNM1	IPR000276;IPR017452;IPR000611;
P46531	IPR002110;IPR020683;IPR036770;IPR024600;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR008297;IPR035993;IPR022362;IPR000800;IPR010660;IPR011656;
Q63447	IPR000276;IPR017452;IPR001933;IPR000611;
P0C0L6	IPR000276;IPR017452;IPR027294;IPR001817;
Q63634	IPR000276;IPR017452;IPR000393;IPR000611;
P21555	IPR000276;IPR017452;IPR000351;IPR000611;
Q9QUS1	IPR035500;IPR000536;IPR001723;IPR001728;IPR001628;IPR013088;
Q75VQ4	IPR001860;IPR033654;IPR036278;
P49116	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q96RI1	IPR035500;IPR000536;IPR001723;IPR001728;IPR001628;IPR013088;
O75469	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
O54915	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P16333	IPR017304;IPR035882;IPR035562;IPR035564;IPR035565;IPR000980;IPR036860;IPR036028;IPR001452;
P43119	IPR000276;IPR017452;IPR008365;IPR000370;
Q9Y618	IPR009057;IPR031557;IPR001005;IPR017884;
P51955	IPR011009;IPR000719;IPR008271;
Q9Y3R4	IPR011040;IPR026945;IPR026856;IPR036278;
P25799	IPR002110;IPR020683;IPR036770;IPR011029;IPR000488;IPR013783;IPR014756;IPR002909;IPR033926;IPR030503;IPR000451;IPR008967;IPR030492;IPR032397;IPR011539;IPR037059;
Q8NFJ6	IPR000276;IPR017452;IPR000611;
P14600	IPR000276;IPR017452;IPR001681;IPR000046;
P30549	IPR000276;IPR017452;IPR001681;IPR000913;
P30098	IPR000276;IPR017452;IPR001681;IPR001013;
P49146	IPR000276;IPR017452;IPR001358;IPR000611;
Q6W5P4	IPR000276;IPR017452;IPR027294;IPR001817;
Q64669	IPR003680;IPR029039;
P25929	IPR000276;IPR017452;IPR000351;IPR000611;
P16083	IPR003680;IPR029039;
Q8BLF1	IPR029058;IPR013094;IPR017157;IPR033140;
P19404	IPR002023;IPR036249;
O00217	IPR017896;IPR017900;IPR010226;
Q86SG6	IPR011009;IPR000719;IPR017441;IPR009091;IPR000408;IPR008271;
O32449	IPR029058;IPR000073;IPR002410;IPR005944;
P0CP75	IPR016035;IPR002642;
Q15149	IPR001589;IPR001715;IPR036872;IPR029926;IPR035915;IPR030269;IPR001101;IPR005326;IPR001452;IPR018159;IPR036388;
Q64077	IPR000276;IPR017452;IPR001681;IPR000913;
P51144	IPR000276;IPR017452;IPR001681;IPR000913;
P29475	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR001478;IPR036034;IPR017938;
P29477	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
O35604	IPR004765;IPR032190;IPR003392;IPR000731;
Q9NPH5	IPR000778;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR017938;
Q9Y5X5	IPR000276;IPR017452;IPR005395;IPR005397;
O00624	IPR011701;IPR020846;IPR036259;
P50391	IPR000276;IPR017452;IPR001933;IPR000611;
Q15761	IPR000276;IPR017452;IPR000393;IPR000611;
P26647	IPR004552;IPR002123;
P51843	IPR035500;IPR033544;IPR000536;IPR001723;IPR025900;
O00482	IPR035500;IPR016355;IPR000536;IPR001723;IPR001628;IPR013088;
P03468	IPR001860;IPR033654;IPR036278;
Q14995	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q60644	IPR023257;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q9Z0Y9	IPR023257;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P03471	IPR001860;IPR033654;IPR036278;
Q6PIU2	IPR029058;IPR013094;IPR017157;IPR033140;
P42356	IPR016024;IPR011009;IPR000403;IPR036940;IPR018936;IPR015433;IPR001263;
Q9UBF8	IPR011009;IPR000403;IPR036940;IPR018936;IPR015433;IPR001263;
O60331	IPR023610;IPR027483;IPR002498;IPR027484;
P56556	IPR008011;IPR016488;
P51957	IPR011009;IPR000719;IPR017441;IPR008271;
Q9UQ49	IPR011040;IPR026944;IPR026856;IPR036278;
Q92542	IPR008710;
Q9Y2I1	IPR001611;IPR032675;IPR037904;IPR001683;IPR036871;
Q9NYY3	IPR011009;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;
Q96AD5	IPR016035;IPR033562;IPR033903;IPR002641;
Q8BJ56	IPR016035;IPR033562;IPR033903;IPR002641;
Q9UM47	IPR002110;IPR020683;IPR036770;IPR024600;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR008297;IPR035993;IPR022331;IPR000800;IPR010660;IPR011656;
Q8R116	IPR004963;
P29473	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
Q6T3U4	IPR004765;IPR032190;IPR003392;IPR000731;
Q28969	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
A8Q2D1	IPR034035;IPR000859;IPR013032;IPR024079;IPR017050;IPR001506;IPR006026;IPR035914;
P43253	IPR000276;IPR017452;IPR008365;IPR000370;
P38489	IPR033878;IPR029479;IPR000415;
Q8IY84	IPR011009;IPR000719;IPR017441;IPR008271;
P29371	IPR000276;IPR017452;IPR001681;IPR001013;
P49764	IPR029034;IPR023581;IPR000072;
P49279	IPR001046;
Q9Y466	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P03474	IPR001860;IPR036278;
Q60641	IPR035500;IPR000536;IPR001723;IPR001728;IPR001628;IPR013088;
P43354	IPR035500;IPR003070;IPR000536;IPR001723;IPR003073;IPR001628;IPR013088;
Q92570	IPR035500;IPR003072;IPR003070;IPR000536;IPR001723;IPR001628;IPR013088;
O60906	IPR036691;IPR005135;IPR038772;
Q9NPB1	IPR010708;IPR036412;IPR023214;
O60733	IPR016035;IPR002110;IPR020683;IPR036770;IPR002641;
P97819	IPR016035;IPR002110;IPR020683;IPR036770;IPR002641;
P97570	IPR016035;IPR002110;IPR020683;IPR036770;IPR002641;
P03469	IPR001860;IPR033654;IPR036278;
P22736	IPR035500;IPR003071;IPR003070;IPR000536;IPR001723;IPR001628;IPR013088;
Q9QWJ9	IPR013320;IPR000859;IPR000421;IPR008979;IPR000998;IPR014648;IPR022579;IPR027146;IPR035914;
P25786	IPR029055;IPR023332;IPR035144;IPR000426;IPR001353;
O14818	IPR029055;IPR023332;IPR035190;IPR000426;IPR001353;
P00387	IPR008333;IPR017927;IPR001709;IPR039261;IPR001834;IPR001433;IPR017938;
O15239	IPR017384;
O00483	IPR010530;
Q16718	IPR006806;
O43676	IPR012576;
Q16236	IPR004827;IPR004826;IPR029845;IPR008917;
Q4G017	IPR001611;IPR003591;IPR032675;IPR037904;IPR001683;IPR036871;
P05363	IPR000276;IPR017452;IPR001681;IPR000913;
P16610	IPR000276;IPR017452;IPR001681;IPR000913;
P16177	IPR000276;IPR017452;IPR001681;IPR001013;
O15226	IPR014720;IPR000467;IPR001374;IPR036867;IPR034071;
P70032	IPR011009;IPR033702;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;
O00444	IPR011009;IPR033700;IPR000959;IPR033699;IPR033698;IPR033696;IPR000719;IPR017441;IPR008266;
P39898	IPR001461;IPR001969;IPR034164;IPR033121;IPR021109;
P46925	IPR001461;IPR001969;IPR034164;IPR033121;IPR021109;
P06868	IPR000001;IPR013806;IPR018056;IPR038178;IPR003609;IPR023317;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q8IY17	IPR016035;IPR018490;IPR000595;IPR001423;IPR002641;IPR014710;
Q9NP80	IPR016035;IPR002641;
Q8K1N1	IPR016035;IPR002641;
C0HJB3	IPR011013;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;IPR013780;
O75306	IPR001135;IPR038290;IPR014029;IPR022885;IPR029014;
O43181	IPR006885;IPR038532;
P13697	IPR015884;IPR012301;IPR037062;IPR012302;IPR001891;IPR036291;
P70596	IPR000276;IPR017452;IPR000155;IPR001908;IPR001671;
P33032	IPR000276;IPR017452;IPR001908;IPR000621;IPR001671;
Q8JZL2	IPR000276;IPR017452;IPR004047;IPR008361;
