Entry	Cross-reference (InterPro)
P01717	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
A0A075B6I9	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q14767	IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR017878;IPR036773;
Q9Y250	IPR033293;
Q9Y5Y7	IPR016186;IPR016187;IPR000538;
O75951	IPR001916;IPR019799;IPR000974;IPR023346;
Q9BXT6	IPR027417;
Q13508	IPR000768;
Q8N8E1	
P51970	IPR010625;IPR016680;
P33908	IPR012341;IPR001382;IPR036026;
Q9BQ69	IPR002589;IPR039658;
O75444	IPR004827;IPR004826;IPR028573;IPR013592;IPR008917;IPR024874;
O15479	IPR037445;IPR021072;IPR002190;
Q8NHW3	IPR004827;IPR004826;IPR013592;IPR028562;IPR008917;IPR024874;
P13349	IPR002546;IPR011598;IPR036638;IPR022032;IPR039704;
Q9UKN7	IPR019749;IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR035487;IPR001609;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;
Q9Y623	IPR000048;IPR036961;IPR001609;IPR027401;IPR004009;IPR008989;IPR002928;IPR027417;
P13533	IPR000048;IPR036961;IPR001609;IPR027401;IPR004009;IPR008989;IPR002928;IPR027417;
Q8NEV4	IPR000048;IPR011009;IPR001609;IPR036083;IPR027417;IPR000719;IPR017441;
Q8WXR4	IPR000048;IPR011009;IPR036961;IPR001609;IPR036083;IPR027417;IPR000719;IPR017441;IPR008271;
B2RTY4	IPR000048;IPR036961;IPR028558;IPR001609;IPR036023;IPR027417;IPR002219;IPR000159;IPR008936;IPR000198;IPR029071;
P02144	IPR000971;IPR009050;IPR012292;IPR002335;
O15069	IPR016641;IPR038187;IPR002715;
Q5VZE5	IPR007244;
Q9GZZ1	IPR016181;IPR000182;
Q93015	IPR016181;IPR000182;IPR039840;
Q86TC9	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;
O60237	IPR002110;IPR020683;IPR036770;IPR017401;IPR031775;
Q6IA69	IPR003010;IPR036526;IPR014445;IPR022310;IPR003694;IPR014729;
Q5VWK0	IPR010630;
P0C2Y1	IPR010630;
Q86T75	IPR010630;
Q8N660	IPR010630;
P19878	IPR034889;IPR035546;IPR000270;IPR034885;IPR036028;IPR001452;IPR013026;IPR011990;IPR019734;
Q9UBB6	IPR016024;IPR008709;
P16435	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR001433;IPR023208;IPR017938;
P20929	IPR013998;IPR000900;IPR035629;IPR036028;IPR001452;
P56181	IPR026193;
O60890	IPR027267;IPR011993;IPR001849;IPR008936;IPR000198;
O14841	IPR008040;IPR002821;IPR003692;
Q9H1Y3	IPR000276;IPR017452;IPR027430;
P41146	IPR000276;IPR017452;IPR001418;IPR001420;
P08100	IPR000276;IPR017452;IPR001760;IPR027430;IPR000732;IPR019477;
Q9UBM4	IPR001611;IPR003591;IPR032675;
P34982	IPR000276;IPR017452;IPR000725;
P58170	IPR000276;IPR017452;IPR000725;
P30953	IPR000276;IPR017452;IPR000725;
P47887	IPR000276;IPR017452;IPR000725;
Q8WZA6	IPR000276;IPR017452;IPR000725;
O43749	IPR000276;IPR017452;IPR000725;
Q96R84	IPR000276;IPR017452;IPR000725;
Q8NH94	IPR000276;IPR017452;IPR000725;
Q8NGR5	IPR000276;IPR017452;IPR000725;
Q8NGR2	IPR000276;IPR017452;IPR000725;
Q8NGS0	IPR000276;IPR017452;IPR000725;
Q8NGR9	IPR000276;IPR017452;IPR000725;
Q6IF42	IPR000276;IPR017452;IPR000725;IPR030782;
Q96R48	IPR000276;IPR017452;IPR000725;
Q9GZK3	IPR000276;IPR017452;IPR000725;
P59922	IPR000276;IPR017452;IPR000725;
Q5JQS5	IPR000276;IPR017452;IPR000725;
O95371	IPR000276;IPR017452;IPR000725;
Q8N628	IPR000276;IPR017452;IPR000725;
Q9H210	IPR000276;IPR017452;IPR000725;
Q8NGH3	IPR000276;IPR017452;IPR000725;
O95006	IPR000276;IPR017452;IPR000725;
Q8NGZ4	IPR000276;IPR017452;IPR000725;IPR030778;
Q9GZK4	IPR000276;IPR017452;IPR000725;
Q8NGU4	IPR000276;IPR017452;IPR000725;
O76002	IPR000276;IPR017452;IPR000725;
Q8NGT1	IPR000276;IPR017452;IPR000725;
Q8NH16	IPR000276;IPR017452;IPR000725;
Q8NG80	IPR000276;IPR017452;IPR000725;
Q8NGY9	IPR000276;IPR017452;IPR000725;
Q96R28	IPR000276;IPR017452;IPR000725;
Q96R27	IPR000276;IPR017452;IPR000725;
Q8NG81	IPR000276;IPR017452;IPR000725;
Q9NQN1	IPR000276;IPR017452;IPR000725;
O43869	IPR000276;IPR017452;IPR000725;
Q8NH00	IPR000276;IPR017452;IPR000725;
Q8NHC8	IPR000276;IPR017452;IPR000725;
P0C7T2	IPR000276;IPR017452;IPR000725;
A6NFC9	IPR000276;IPR017452;IPR000725;
Q8NHA6	IPR000276;IPR017452;IPR000725;
P47883	IPR000276;IPR017452;IPR000725;
Q8NGN8	IPR000276;IPR017452;IPR000725;
Q8NH37	IPR000276;IPR017452;IPR000725;
Q8NGB2	IPR000276;IPR017452;IPR000725;
Q6IEV9	IPR000276;IPR017452;IPR000725;
Q96R67	IPR000276;IPR017452;IPR000725;
Q15615	IPR000276;IPR017452;IPR000725;
Q8NGJ1	IPR000276;IPR017452;IPR000725;
Q8NGE8	IPR000276;IPR017452;IPR000725;
Q8NGB9	IPR000276;IPR017452;IPR000725;
Q8NGD2	IPR000276;IPR017452;IPR000725;
Q8NH41	IPR000276;IPR017452;IPR000725;
Q8NH43	IPR000276;IPR017452;IPR000725;
Q8NGB6	IPR000276;IPR017452;IPR000725;
Q8N0Y3	IPR000276;IPR017452;IPR000725;
Q8IXE1	IPR000276;IPR017452;IPR000725;
Q8NH73	IPR000276;IPR017452;IPR000725;
Q8NGJ0	IPR000276;IPR017452;IPR000725;
Q8NH48	IPR000276;IPR017452;IPR000725;
Q96R08	IPR000276;IPR017452;IPR000725;
Q8NGL3	IPR000276;IPR017452;IPR000725;
Q8NGL1	IPR000276;IPR017452;IPR000725;
P0C626	IPR000276;IPR017452;IPR000725;
Q8NGV7	IPR000276;IPR017452;IPR000725;
Q13606	IPR000276;IPR017452;IPR000725;
A6NET4	IPR000276;IPR017452;IPR000725;
A6NMS3	IPR000276;IPR017452;IPR000725;
Q8NGP4	IPR000276;IPR017452;IPR000725;
Q8NGP6	IPR000276;IPR017452;IPR000725;
Q96RB7	IPR000276;IPR017452;IPR000725;
Q8WZ94	IPR000276;IPR017452;IPR000725;
Q8NH85	IPR000276;IPR017452;IPR000725;
Q8NG75	IPR000276;IPR017452;IPR000725;
Q8NGG3	IPR000276;IPR017452;IPR000725;
O95007	IPR000276;IPR017452;IPR000725;
Q6IFH4	IPR000276;IPR017452;IPR000725;
Q9NZP2	IPR000276;IPR017452;IPR000725;
Q8NGE1	IPR000276;IPR017452;IPR000725;
Q8NGC5	IPR000276;IPR017452;IPR000725;
Q8NGY3	IPR000276;IPR017452;IPR000725;
Q8NGY5	IPR000276;IPR017452;IPR000725;
Q8NGQ2	IPR000276;IPR017452;IPR000725;
Q8NH79	IPR000276;IPR017452;IPR000725;
Q15622	IPR000276;IPR017452;IPR000725;
O14581	IPR000276;IPR017452;IPR000725;
Q96RA2	IPR000276;IPR017452;IPR000725;
Q8NGA0	IPR000276;IPR017452;IPR000725;
Q8NG95	IPR000276;IPR017452;IPR000725;
P0DMU2	IPR000276;IPR017452;IPR000725;
Q15617	IPR000276;IPR017452;IPR000725;
Q8NGP2	IPR000276;IPR017452;IPR000725;
Q8NGE7	IPR000276;IPR017452;IPR000725;
Q8NGQ5	IPR000276;IPR017452;IPR000725;
Q8NGE9	IPR000276;IPR017452;IPR000725;
Q9BRQ5	IPR012446;IPR030032;IPR038350;
Q9H999	IPR004567;
Q9NVE7	IPR036075;IPR035073;IPR002791;IPR015844;IPR004567;
Q7Z3H0	IPR002110;IPR020683;IPR036770;
Q96QZ0	IPR000990;IPR039099;
Q9NRJ5	IPR011068;IPR007012;IPR007010;IPR014492;IPR002934;
O15146	IPR020067;IPR036790;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
Q14764	IPR039059;IPR021870;IPR002499;
P04198	IPR011598;IPR036638;IPR002418;IPR012682;
A0A1B0GUC4	
Q9Y6X6	IPR002110;IPR020683;IPR036770;IPR000048;IPR001609;IPR036042;IPR039482;IPR027417;
Q86YV6	IPR011009;IPR000719;IPR017441;IPR008271;
Q5VTT5	IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR013151;
Q5VU43	IPR012943;IPR010630;
Q9H1M0	IPR026010;IPR007758;
Q6NSJ0	IPR000322;IPR017853;
Q12965	IPR035507;IPR000048;IPR036961;IPR001609;IPR010926;IPR036072;IPR027417;IPR036028;IPR001452;
Q9ULV0	IPR002710;IPR000048;IPR036961;IPR037990;IPR001609;IPR004009;IPR008989;IPR036103;IPR027417;
E9PAV3	IPR016641;IPR038187;IPR002715;
Q5TBK1	IPR026567;IPR027417;
Q9Y483	IPR025894;IPR002999;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
P49914	IPR002698;IPR024185;IPR037171;
Q8NCE2	IPR039802;IPR039803;IPR029021;IPR016130;
Q6P444	IPR007972;
Q9BV20	IPR000649;IPR005251;IPR011559;IPR027363;IPR037171;
P29803	IPR001017;IPR017597;IPR029061;
Q96GX9	IPR001303;IPR036409;IPR017714;IPR027514;
P0DN77	IPR000276;IPR017452;IPR001760;IPR000378;IPR027430;
Q96CV9	IPR032419;IPR021063;IPR034735;IPR032939;
Q9P1Q5	IPR000276;IPR017452;IPR000725;
Q9Y585	IPR000276;IPR017452;IPR000725;
P47884	IPR000276;IPR017452;IPR000725;
Q8NHA8	IPR000276;IPR017452;IPR000725;
P47890	IPR000276;IPR017452;IPR000725;
O60431	IPR000276;IPR017452;IPR000725;
Q8NGS3	IPR000276;IPR017452;IPR000725;
Q8NGS2	IPR000276;IPR017452;IPR000725;
Q8NGR3	IPR000276;IPR017452;IPR000725;
Q8NGR8	IPR000276;IPR017452;IPR000725;
O95047	IPR000276;IPR017452;IPR000725;
Q96R45	IPR000276;IPR017452;IPR000725;
Q8N349	IPR000276;IPR017452;IPR000725;IPR030781;
A3KFT3	IPR000276;IPR017452;IPR000725;
Q9Y3N9	IPR000276;IPR017452;IPR000725;
Q7Z3T1	IPR000276;IPR017452;IPR000725;
Q8NG97	IPR000276;IPR017452;IPR000725;
P47881	IPR000276;IPR017452;IPR000725;
P47893	IPR000276;IPR017452;IPR000725;
Q8NGI4	IPR000276;IPR017452;IPR000725;
Q8NH21	IPR000276;IPR017452;IPR000725;
Q8NH42	IPR000276;IPR017452;IPR000725;
Q8NGD0	IPR000276;IPR017452;IPR000725;
Q8NGL7	IPR000276;IPR017452;IPR000725;
Q8NH49	IPR000276;IPR017452;IPR000725;
Q8NGF9	IPR000276;IPR017452;IPR000725;
Q8NGI9	IPR000276;IPR017452;IPR000725;
Q96R09	IPR000276;IPR017452;IPR000725;
Q8NGF7	IPR000276;IPR017452;IPR000725;
A6NL26	IPR000276;IPR017452;IPR000725;
Q8NGR4	IPR000276;IPR017452;IPR000725;
Q8NGL4	IPR000276;IPR017452;IPR000725;
Q8NGK9	IPR000276;IPR017452;IPR000725;
Q8NHB8	IPR000276;IPR017452;IPR000725;
Q9UGF6	IPR000276;IPR017452;IPR000725;
Q8NH69	IPR000276;IPR017452;IPR000725;
O95222	IPR000276;IPR017452;IPR000725;
Q8NGW1	IPR000276;IPR017452;IPR000725;
Q9NZP0	IPR000276;IPR017452;IPR000725;
Q8NGZ6	IPR000276;IPR017452;IPR000725;
Q8NGW6	IPR000276;IPR017452;IPR000725;
Q8NGM8	IPR000276;IPR017452;IPR000725;
Q8NH40	IPR000276;IPR017452;IPR000725;
Q8N148	IPR000276;IPR017452;IPR000725;
O60412	IPR000276;IPR017452;IPR000725;
Q8NG98	IPR000276;IPR017452;IPR000725;
Q96RD0	IPR000276;IPR017452;IPR000725;
Q96RC9	IPR000276;IPR017452;IPR000725;
Q15620	IPR000276;IPR017452;IPR000725;
Q8WZ84	IPR000276;IPR017452;IPR000725;
Q9GZM6	IPR000276;IPR017452;IPR000725;
Q8NGG1	IPR000276;IPR017452;IPR000725;
Q8NH51	IPR000276;IPR017452;IPR000725;
Q8NH09	IPR000276;IPR017452;IPR000725;
Q8NH10	IPR000276;IPR017452;IPR000725;
P0C7N5	IPR000276;IPR017452;IPR000725;
Q8NGU2	IPR000276;IPR017452;IPR000725;
Q8NGQ1	IPR000276;IPR017452;IPR000725;
P0C7N8	IPR000276;IPR017452;IPR000725;
Q8NGQ6	IPR000276;IPR017452;IPR000725;
Q96SN7	IPR012446;IPR030034;IPR038350;
Q13415	IPR003593;IPR003959;IPR001025;IPR015163;IPR020793;IPR027417;
Q9Y619	IPR040062;IPR018108;IPR023395;
Q5QFB9	
Q9UIF7	IPR011257;IPR004036;IPR003651;IPR004035;IPR003265;IPR000445;IPR023170;IPR029119;IPR015797;IPR000086;
P20592	IPR000375;IPR001401;IPR019762;IPR022812;IPR030381;IPR003130;IPR020850;IPR027417;
P20591	IPR000375;IPR001401;IPR019762;IPR022812;IPR030381;IPR003130;IPR020850;IPR027417;
Q9H903	IPR036291;IPR000672;IPR020630;IPR020867;IPR020631;
Q13615	IPR035888;IPR010569;IPR030564;IPR029021;IPR016130;IPR003595;IPR000306;IPR017455;IPR011011;IPR013083;
Q96EF0	IPR030591;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;
Q96QG7	IPR010569;IPR030564;IPR011993;IPR029021;
Q9NXD2	IPR030573;IPR036004;IPR022587;IPR010569;IPR030564;IPR029021;
A4FU01	IPR030580;IPR022587;IPR010569;IPR030564;IPR029021;
P11177	IPR029061;IPR009014;IPR005475;IPR033248;
O00330	IPR003016;IPR001078;IPR000089;IPR023213;IPR036625;IPR004167;IPR011053;
Q8IZS5	IPR031390;
O75665	IPR006594;
P55157	IPR015819;IPR001747;IPR011030;IPR039988;IPR015816;
P48039	IPR000276;IPR017452;IPR002278;IPR027459;IPR000025;
P42285	IPR011545;IPR014001;IPR001650;IPR027417;IPR025696;IPR016438;IPR012961;
Q765P7	IPR030059;IPR027267;IPR013606;IPR030127;
Q9ULD2	IPR029786;
O75431	IPR036282;IPR040079;IPR033468;IPR019564;
Q9ULD0	IPR032106;IPR011603;IPR001017;IPR031717;IPR029061;IPR005475;
Q8N543	IPR005123;IPR019601;IPR006620;IPR039558;
Q9NZT2	IPR006757;IPR006770;IPR039574;
Q9UKN1	IPR013032;IPR000082;IPR036364;
Q9H3R2	IPR013032;IPR000742;IPR009030;IPR000082;
Q5TC84	IPR006757;IPR039574;
Q8WXI7	IPR028850;IPR000082;IPR036364;
Q685J3	IPR013032;IPR000742;IPR000082;IPR036364;
P43121	IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;IPR013151;
Q7Z5P9	IPR006207;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;
P15941	IPR000082;IPR036364;
Q5SSG8	IPR033534;IPR028199;IPR008519;
E2RYF6	IPR028199;
Q02817	IPR006207;IPR028580;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;IPR025155;
Q99102	IPR005533;IPR000742;IPR039898;IPR003886;IPR001846;
P98088	IPR006207;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;IPR025155;
Q8TAX7	IPR033529;
Q9ULC0	IPR010740;
Q96DR8	
Q3MIW9	IPR026623;
Q8WWZ8	IPR001881;IPR000742;IPR000152;IPR018097;IPR001507;
P13725	IPR009079;IPR001581;IPR019827;IPR039578;
O95948	IPR003350;IPR009057;IPR001356;IPR010982;
O60422	IPR003350;IPR009057;IPR001356;IPR010982;
Q86WS3	IPR033219;IPR033222;
Q9H6K4	IPR010754;
Q96PE5	IPR026609;
Q14982	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;
A6NF83	IPR018792;
Q9Y6X9	IPR003594;IPR036890;IPR011124;
Q13724	IPR008928;IPR012341;IPR031335;IPR031631;IPR038518;IPR004888;
Q6UWF7	IPR013783;IPR014756;IPR026845;
P00540	IPR011009;IPR000719;IPR017441;IPR008271;
P26038	IPR019749;IPR011174;IPR011259;IPR000798;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR008954;IPR011993;IPR029071;
Q2M385	IPR020864;IPR039707;
Q8NH19	IPR000276;IPR017452;IPR000725;
P46734	IPR011009;IPR000719;IPR017441;IPR008271;
Q9Y4A9	IPR000276;IPR017452;IPR000725;
O60404	IPR000276;IPR017452;IPR000725;
Q5JRS4	IPR000276;IPR017452;IPR000725;
P0C629	IPR000276;IPR017452;IPR000725;
Q8NHC4	IPR000276;IPR017452;IPR000725;
Q9Y530	IPR002589;
O43196	IPR011184;IPR000432;IPR007861;IPR007696;IPR036187;IPR027417;
Q01726	IPR000276;IPR017452;IPR001671;IPR000761;
Q96DH6	IPR034130;IPR034126;IPR012677;IPR035979;IPR000504;
Q96KJ4	IPR010335;IPR026672;IPR026664;
Q8IXL7	IPR028427;IPR002579;IPR011057;
P04733	IPR003019;IPR017854;IPR023587;IPR000006;IPR018064;
Q8WXB1	IPR019410;IPR029063;
Q9NX40	IPR040187;IPR009764;
Q5VZV1	IPR019410;IPR029063;
P11137	IPR030797;IPR013588;IPR001084;
Q96DY7	IPR039061;IPR029418;IPR029420;IPR029421;
Q15390	IPR007972;
Q5XG87	IPR002058;IPR040137;IPR002934;
P51003	IPR011068;IPR007012;IPR007010;IPR014492;IPR002934;
Q6UY27	
Q8N699	IPR029180;
Q9UKX3	IPR000048;IPR036961;IPR001609;IPR027401;IPR004009;IPR008989;IPR002928;IPR027417;
Q9Y2K3	IPR036961;IPR001609;IPR027401;IPR004009;IPR008989;IPR002928;IPR027417;
Q9HD67	IPR019749;IPR014352;IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR031971;IPR001609;IPR036124;IPR000857;IPR038185;IPR027417;IPR011993;IPR001849;IPR000159;
Q9NZM1	IPR000008;IPR035892;IPR037726;IPR037720;IPR037722;IPR037723;IPR037724;IPR037725;IPR012968;IPR037721;IPR012560;IPR012561;IPR032362;IPR029999;IPR006614;
Q14149	IPR003594;IPR036890;IPR011124;
Q3SYC2	IPR007130;
Q8NHV5	IPR037663;
Q6NXP6	IPR036291;IPR028939;
A0A0C5B5G6	
Q8NDC4	IPR003409;
Q6DT37	IPR000961;IPR001180;IPR000095;IPR011009;IPR033235;IPR014930;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR008271;
Q86SM5	IPR000276;IPR017452;IPR026234;IPR027336;
Q92887	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030247;IPR005292;IPR027417;
Q96LB0	IPR000276;IPR017452;IPR026234;
Q96LA9	IPR000276;IPR017452;IPR026234;
P35372	IPR000276;IPR017452;IPR000105;IPR001418;
Q8NGR6	IPR000276;IPR017452;IPR000725;
Q15619	IPR000276;IPR017452;IPR000725;
Q8NGS1	IPR000276;IPR017452;IPR000725;
Q8NH93	IPR000276;IPR017452;IPR000725;
Q8NGA1	IPR000276;IPR017452;IPR000725;
Q8NH06	IPR000276;IPR017452;IPR000725;
Q15612	IPR000276;IPR017452;IPR000725;
Q8NH92	IPR000276;IPR017452;IPR000725;
Q8NGQ3	IPR000276;IPR017452;IPR000725;
Q8NGT9	IPR000276;IPR017452;IPR000725;
O76000	IPR000276;IPR017452;IPR000725;
P58173	IPR000276;IPR017452;IPR000725;
Q13607	IPR000276;IPR017452;IPR000725;
Q8NGZ5	IPR000276;IPR017452;IPR000725;
Q5TZ20	IPR000276;IPR017452;IPR000725;
O95918	IPR000276;IPR017452;IPR000725;
Q9GZK6	IPR000276;IPR017452;IPR000725;
O76001	IPR000276;IPR017452;IPR000725;
Q8NG85	IPR000276;IPR017452;IPR000725;
Q8NG83	IPR000276;IPR017452;IPR000725;
Q6IF00	IPR000276;IPR017452;IPR000725;
Q8NH03	IPR000276;IPR017452;IPR000725;
Q6IEZ7	IPR000276;IPR017452;IPR000725;
A6NH00	IPR000276;IPR017452;IPR000725;
Q8NHB1	IPR000276;IPR017452;IPR000725;
Q96R30	IPR000276;IPR017452;IPR000725;
Q8NGV0	IPR000276;IPR017452;IPR000725;
P47888	IPR000276;IPR017452;IPR000725;
Q8NH83	IPR000276;IPR017452;IPR000725;
P0C604	IPR000276;IPR017452;IPR000725;
Q8NGF8	IPR000276;IPR017452;IPR000725;
Q8NH72	IPR000276;IPR017452;IPR000725;
Q8NGP0	IPR000276;IPR017452;IPR000725;
Q8NGM1	IPR000276;IPR017452;IPR000725;
Q8NGL9	IPR000276;IPR017452;IPR000725;
P58180	IPR000276;IPR017452;IPR000725;
Q8NGN0	IPR000276;IPR017452;IPR000725;
Q8NGI6	IPR000276;IPR017452;IPR000725;
P0C645	IPR000276;IPR017452;IPR000725;
Q8NGC2	IPR000276;IPR017452;IPR000725;
Q6IEY1	IPR000276;IPR017452;IPR000725;
Q96R69	IPR000276;IPR017452;IPR000725;
Q8NGD4	IPR000276;IPR017452;IPR000725;
Q96R72	IPR000276;IPR017452;IPR000725;
Q8NGD3	IPR000276;IPR017452;IPR000725;
Q8NGD5	IPR000276;IPR017452;IPR000725;
Q8NGC6	IPR000276;IPR017452;IPR000725;
Q8NGD1	IPR000276;IPR017452;IPR000725;
P0C623	IPR000276;IPR017452;IPR000725;
Q8NH05	IPR000276;IPR017452;IPR000725;
Q8NGB4	IPR000276;IPR017452;IPR000725;
O95221	IPR000276;IPR017452;IPR000725;
A6NKK0	IPR000276;IPR017452;IPR000725;
Q8NGV6	IPR000276;IPR017452;IPR000725;
P0DN80	IPR000276;IPR017452;IPR000725;
Q8NH18	IPR000276;IPR017452;IPR000725;
Q8NHB7	IPR000276;IPR017452;IPR000725;
Q8NGL2	IPR000276;IPR017452;IPR000725;
Q8NGL0	IPR000276;IPR017452;IPR000725;
Q8NGP8	IPR000276;IPR017452;IPR000725;
Q8NGP3	IPR000276;IPR017452;IPR000725;
Q6IEU7	IPR000276;IPR017452;IPR000725;
Q8WZ92	IPR000276;IPR017452;IPR000725;
Q8NGG2	IPR000276;IPR017452;IPR000725;
Q96RD1	IPR000276;IPR017452;IPR000725;
A6NF89	IPR000276;IPR017452;IPR000725;
Q8NGY2	IPR000276;IPR017452;IPR000725;
Q8NGY6	IPR000276;IPR017452;IPR000725;
Q8NGX9	IPR000276;IPR017452;IPR000725;
Q8NGN1	IPR000276;IPR017452;IPR000725;
Q8NGX8	IPR000276;IPR017452;IPR000725;
Q8NGA2	IPR000276;IPR017452;IPR000725;
O76100	IPR000276;IPR017452;IPR000725;
O76099	IPR000276;IPR017452;IPR000725;
Q8NG99	IPR000276;IPR017452;IPR000725;
Q8NGG7	IPR000276;IPR017452;IPR000725;
Q8NGG8	IPR000276;IPR017452;IPR000725;
Q8NGG6	IPR000276;IPR017452;IPR000725;
Q8NGM9	IPR000276;IPR017452;IPR000725;
Q8NG78	IPR000276;IPR017452;IPR000725;
Q8NGG4	IPR000276;IPR017452;IPR000725;
Q8N162	IPR000276;IPR017452;IPR000725;
Q8N146	IPR000276;IPR017452;IPR000725;
Q8N0Y5	IPR000276;IPR017452;IPR000725;
Q8NGG0	IPR000276;IPR017452;IPR000725;
Q8NGG5	IPR000276;IPR017452;IPR000725;
Q8NH50	IPR000276;IPR017452;IPR000725;
P0C7N1	IPR000276;IPR017452;IPR000725;
Q8NGU1	IPR000276;IPR017452;IPR000725;
Q8NGT5	IPR000276;IPR017452;IPR000725;
Q8NH87	IPR000276;IPR017452;IPR000725;
Q53FV1	IPR007203;IPR029886;
Q8N138	IPR007203;IPR029883;
Q9BXI2	IPR040062;IPR018108;IPR023395;
Q9Y3B8	IPR013520;IPR022894;IPR012337;IPR036397;
I0J062	
Q96RD7	IPR000990;IPR039099;
Q8NDF8	IPR002058;IPR040136;IPR002934;
Q96NY9	IPR027421;IPR006166;IPR011335;IPR036388;
O43439	IPR013289;IPR013291;IPR014896;IPR037249;IPR003894;IPR002893;
Q9Y6C9	IPR018108;IPR023395;
Q06455	IPR013290;IPR013289;IPR014896;IPR037249;IPR003894;IPR002893;
P13995	IPR036291;IPR000672;IPR020630;IPR020867;IPR020631;
Q9Y4I5	IPR005172;IPR028307;IPR033467;
Q86WG5	IPR001194;IPR005112;IPR004182;IPR030567;IPR037823;IPR010569;IPR030564;IPR011993;IPR001849;IPR029021;IPR022096;IPR037516;IPR005113;
Q9NYA4	IPR030590;IPR035997;IPR010569;IPR030564;IPR029021;IPR016130;IPR000387;IPR000306;IPR017455;IPR011011;IPR013083;
O75081	IPR013289;IPR013292;IPR014896;IPR037249;IPR003894;IPR002893;
Q9Y217	IPR030581;IPR035998;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;
Q9Y216	IPR030572;IPR036003;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;IPR000387;
Q5SWX8	IPR029454;
Q9UBK8	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR001433;IPR017938;
O75648	IPR023382;IPR014729;IPR004506;
Q9H488	IPR019378;IPR039922;
Q5JR59	IPR033339;
Q9Y2G5	IPR019378;
Q13505	IPR036282;IPR040079;IPR033468;IPR019564;
O60502	IPR016181;IPR011496;IPR017853;
Q8N307	IPR034551;
Q04900	IPR007947;
Q02505	IPR013032;IPR000742;IPR000082;IPR036364;
Q9H195	IPR013032;IPR000742;IPR000082;IPR036364;
Q9HC84	IPR006207;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;IPR025155;
Q6W4X9	IPR006207;IPR030124;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;
Q969V5	IPR022170;IPR001841;IPR013083;
Q7RTU3	IPR011598;IPR036638;IPR032659;
Q68BL7	IPR003112;IPR031231;
P78380	IPR001304;IPR016186;IPR016187;IPR013600;IPR033992;
Q96E52	IPR001915;
O60313	IPR001401;IPR022812;IPR030381;IPR033047;IPR027417;
Q9UHM6	IPR000276;IPR017452;IPR001760;IPR027430;
Q99583	IPR011598;IPR036638;
Q8TD46	IPR040012;IPR013162;IPR007110;IPR036179;IPR013783;
Q96BX8	IPR005301;IPR036703;
O95158	IPR010450;IPR026845;
Q9NRJ1	
Q6ZVC0	IPR026724;IPR026722;IPR029353;IPR039482;
Q6UVY6	IPR014784;IPR000323;IPR036939;IPR024548;IPR005018;IPR028463;IPR008977;IPR028460;
Q9Y5U8	IPR005336;
Q6ZSM3	IPR011701;IPR020846;IPR036259;
P36507	IPR011009;IPR000719;IPR017441;IPR008271;
Q8NGE5	IPR000276;IPR017452;IPR000725;
Q8NGN7	IPR000276;IPR017452;IPR000725;
Q8NGA6	IPR000276;IPR017452;IPR000725;
Q8NGY7	IPR000276;IPR017452;IPR000725;
Q8NGX5	IPR000276;IPR017452;IPR000725;
Q9NZW5	IPR008145;IPR008144;IPR020590;IPR014775;IPR004172;IPR036892;IPR035603;IPR027417;IPR001478;IPR036034;IPR036028;IPR001452;
Q8NGY1	IPR000276;IPR017452;IPR000725;
Q8NH07	IPR000276;IPR017452;IPR000725;
Q99550	IPR026636;
Q9NV56	IPR012423;
Q9HC36	IPR029028;IPR029064;IPR001537;IPR013123;
Q7Z6M4	IPR003690;IPR038538;
Q6UWY5	IPR003112;IPR031229;
Q9NRN5	IPR003112;IPR031230;
