Entry	Length
E9PJI5	369
P0DM63	369
Q86SE8	214
O95502	500
Q9HCQ7	196
Q8N729	165
P49116	596
Q96RI1	486
O75469	434
Q68D85	454
P54845	237
Q9NPD7	142
P61601	193
Q5TI25	921
O00533	1208
P16333	377
Q15596	1464
P43119	386
Q9Y618	2514
Q8TCI5	191
Q14442	188
Q9H490	435
Q8NBZ9	246
P51955	445
Q969S2	332
Q8TAT5	605
A6NFY4	417
Q9H3P2	528
Q5QGS0	1516
Q9Y3R4	380
Q9NV92	336
Q14494	772
Q9BYT8	704
Q96KN3	472
Q9Y446	797
Q8NFJ6	384
Q9BSH3	213
P14543	1247
Q9NX24	153
Q9UM63	463
Q86XR2	697
Q6UQ28	207
Q96MY1	436
Q15155	1222
E9PKD4	350
O75607	178
Q8WTW4	380
Q9Y639	398
P49146	381
Q15818	432
Q6W5P4	371
P25929	384
P16083	231
A0A0U1RRE5	68
P40205	109
Q6ZS30	2694
Q7Z6G3	386
Q92832	810
P19404	249
O00217	210
Q96FI4	390
Q86SG6	692
P07197	916
Q9UMS0	254
Q14934	902
P14923	745
Q9UPG8	496
O14745	358
Q6T4R5	1651
Q15149	4684
P08567	350
Q9NP64	241
Q13253	232
Q8N8W4	532
P61582	75
P29475	1434
Q9ULW6	460
Q9NQX5	325
P51513	510
A6NFF2	107
Q9HBL7	147
Q9NPH5	578
O15162	318
Q9Y5X5	522
O75161	1426
Q6UXI9	565
Q9BXD5	320
O95436	690
O00624	439
P50391	375
Q15761	445
P01303	97
P13796	627
P51843	470
O00482	541
Q14995	579
Q86WQ0	139
Q6P3W6	841
Q9BTX1	674
O14931	201
Q8IVL1	2488
Q8IVL0	2385
Q6BCY4	276
Q6PIU2	408
O43692	258
Q13772	614
P42356	2102
Q9UBF8	816
O00746	187
O60331	668
Q15735	1006
O60361	137
Q9NRD5	415
Q07326	219
Q9UGV2	375
Q9ULP0	352
P56556	128
Q8N987	351
Q96SB3	815
P51957	841
Q00169	270
P48739	271
A2A3N6	862
Q9UQ49	428
Q92542	709
Q15599	337
Q9Y221	180
Q15195	96
Q6UW63	502
Q9Y2I1	1504
Q8N2Q7	840
Q9NZ94	848
Q9NYY3	685
Q9Y3T9	749
Q8NC60	698
Q86U38	636
Q96AD5	504
P61581	75
Q9UM47	2321
Q8NBV4	271
Q8IXF0	933
Q8TBJ4	325
Q96GM1	343
E5RHQ5	1161
Q9UNW9	492
Q9Y314	301
O60500	1241
A6NJ64	397
Q15080	339
O95944	276
Q8NFP9	2946
Q8N8M0	369
Q9UI40	661
P07196	543
P80188	198
Q9H875	184
O00712	420
Q92886	237
Q9H2A3	272
Q6VVB1	395
Q9HBJ0	212
Q8WY50	150
Q8IY84	436
P29371	465
Q8IVV8	208
Q9UGY1	213
Q13823	731
Q76FK4	1167
O00567	594
P49279	550
Q9Y466	385
Q86VF7	1730
Q7Z6K4	114
P43354	598
Q92570	626
O43847	1151
Q9H7Z3	1164
Q02297	640
O14511	850
Q8IXM6	262
Q9NPI5	230
Q15738	373
O60906	423
Q9Y4C0	1643
Q9NPB1	228
O94818	638
Q5JPE7	1267
Q9UMY1	257
Q9BSC4	688
Q14978	699
Q96S42	347
Q7Z6Z6	429
O60733	806
Q9NPE3	64
O14495	311
Q9NZP6	1156
Q99743	824
P22736	598
Q9NSY0	501
Q9UHY1	535
Q9Y328	171
Q9NY59	655
Q9NXX6	385
Q8TB37	319
A6NEY8	169
Q96RS6	583
Q9NZJ9	180
Q9NV35	164
Q96DE0	195
P25786	263
P49757	651
Q6ZVK8	323
O14818	248
P00387	301
Q5TAG4	1457
Q69YL0	99
Q9Y5B8	376
O75925	651
Q8N2W9	510
Q9H5I5	2752
Q8TB73	568
O15239	70
Q9BRB3	760
O00483	81
Q16718	116
O43676	98
Q7Z7B1	504
Q9ULJ8	1098
Q7Z3B1	354
Q92692	538
O94856	1347
Q16236	605
Q9Y4A8	694
Q9NYT0	353
Q99801	234
P78426	367
A6NJ46	265
Q16617	165
Q17RQ9	610
O15226	690
Q9HAS0	396
Q7RTP0	329
Q8N8Q9	360
Q9H2Z4	354
Q86WB0	502
Q8N0W4	816
O15522	239
Q9BPW8	284
O75323	286
O00444	970
Q496M5	336
Q9Y342	182
Q04941	152
Q9ULX3	412
Q9H8H0	719
O60393	691
Q5SY16	702
Q8IY17	1375
Q6ZV29	1317
Q9NP80	782
Q86UR1	476
O43688	288
P61583	75
Q6P499	406
Q8IY26	295
O60299	673
Q9NPA3	183
O15525	162
P43362	315
P43363	369
P43364	429
Q9Y2U8	911
O75306	463
O43181	175
Q8NC67	525
Q9NUK0	354
P33032	325
P20382	165
Q14703	1052
Q9GZU1	580
Q8IZK6	566
Q96HR3	178
O95402	600
Q6P2C8	311
Q9NPJ6	270
O75586	246
Q14814	521
Q13423	1086
O15553	781
A6BM72	1044
Q12866	999
Q8N4P3	179
Q86VD1	984
Q6DKJ4	435
Q8IWE2	563
O96007	188
Q9UKK6	140
P12872	115
Q7L1V2	547
O15427	465
P48357	1165
O43261	78
Q8N0V4	545
Q08380	585
Q9BXB1	951
O75473	907
Q6ZQX7	453
Q2Q1W2	868
Q86W92	1011
Q6PI73	481
Q6UX01	489
Q96Q04	1460
Q9BU23	707
Q9BRT6	129
Q8WWI1	1683
Q0VAK6	560
O00370	1275
Q08397	574
Q8NI32	183
Q92539	896
Q93052	612
Q96B70	501
P16150	400
Q8N145	548
Q92604	370
Q7Z7J7	247
Q9Y693	200
Q5TKA1	542
P02545	664
Q68DH5	695
Q9C0E8	428
O60663	402
Q8TAP4	145
Q6P5Q4	547
P13535	1937
P12829	197
Q17RB8	773
Q86WA8	852
Q14693	890
Q9BQK8	851
Q86U10	573
P09917	674
Q9H9A6	602
Q96QE4	947
Q8NC56	503
Q96PV6	800
Q9BWQ8	316
Q9HC24	238
O00292	366
O95970	557
Q9UPM6	363
P50458	406
P38571	399
Q9HAP6	207
Q9UGP4	676
Q96JB6	756
Q92633	364
P09848	1927
Q9HBW0	351
Q50LG9	513
Q5JTD7	316
Q96CN5	670
Q9H2I8	198
Q9HCJ2	640
A6NM62	1247
P50851	2863
Q1X8D7	754
Q9BY19	250
Q02779	954
O00754	1011
Q9Y4K4	846
Q8TD90	523
Q9HAY2	307
Q96QZ7	1491
Q8IZL2	1156
P28331	727
Q9BSK0	173
Q5SRI9	462
P78559	2803
O15232	486
P61244	160
P59942	119
P59044	892
Q7RTR0	991
Q86UT6	975
Q8NA29	543
P30419	496
O60551	498
Q9HB89	426
O60244	1454
Q9GZQ4	415
P48645	174
Q96RN5	788
Q9Y2X0	877
P40261	264
O75448	989
Q9Y3C7	131
Q9H204	178
O43513	233
Q02080	365
Q06413	473
Q96KG7	1140
Q9H1U4	602
Q9H9K5	563
Q0VG99	397
Q5EB52	335
A6NHZ5	514
Q9BV99	259
Q6ZQY2	392
Q5VT99	294
Q9BY71	257
Q96DD0	335
Q9H3W5	708
Q8WUT4	740
P83369	360
Q15722	352
Q9NPC1	389
P0DP75	135
O95182	113
Q8WXG6	1647
P43361	318
A6NDP7	307
P43366	347
Q12852	859
Q96M61	343
P43357	314
P43358	317
P43359	124
Q7L592	441
Q9H6Y5	334
P21145	153
A6NHS7	340
O60942	597
O75095	1541
Q5TIA1	1274
Q9NQ76	525
Q9BRJ9	268
Q16612	68
Q8IWD5	586
Q96CB9	384
Q9BQP7	344
Q7Z3S9	236
Q5T752	114
Q5T754	118
Q6XYB7	198
Q6UWW0	184
P62502	163
Q6JVE9	175
Q8WX39	176
Q8N3X6	602
A0A183	80
Q86U70	411
O43679	373
Q6ZMR3	332
P07195	334
P00338	332
O95751	146
Q2VYF4	491
O94776	668
Q8NES3	379
Q3ZCV2	418
O75610	366
Q9H008	270
Q04760	184
Q86WI0	220
P42702	1097
O75335	1185
Q9H400	295
Q8IVH8	894
A1Z1Q3	425
Q86Y39	141
Q9BW11	206
Q86UL8	1455
P55145	182
Q13021	153
Q99705	422
Q8NI22	146
Q96RQ3	725
Q8N6R0	699
Q9HCE5	456
A6NJ78	407
Q86W50	562
Q9H7H0	456
O43934	449
Q5TF39	518
Q08J23	767
Q96ES6	412
Q6N075	450
Q96P11	429
Q2M2H8	2515
Q9H4D5	531
Q96PD6	335
Q9H3H1	467
Q9NPJ8	142
Q9NZB8	636
Q8NCK7	471
A6NHM9	499
Q7RTY0	426
Q9H209	315
Q96KK4	312
Q8NGN4	311
Q13368	585
Q13163	448
Q8NGX3	314
P52564	334
Q8NGR1	328
Q8NGS9	318
Q10713	525
P11717	2491
Q96R54	314
Q8NGZ2	314
Q8NHC6	308
O00566	681
A6NIK2	292
Q05C16	580
Q8N386	305
A6NJW4	275
Q9HBW1	653
Q96PB8	259
Q9HBL6	345
Q8N967	370
A4QPB2	252
Q9Y4Z0	139
Q86X29	649
Q5XG99	296
P52961	327
P0DI83	198
Q96JA4	679
Q9NYL2	800
Q16795	377
Q99759	626
A8MXT2	336
Q9Y5Q3	323
Q99683	1374
Q9UNF1	606
O43318	606
Q96A59	401
Q6UB28	335
P01185	164
Q66K74	1059
Q7L985	606
Q8NG48	757
P07098	398
Q5VYY2	423
Q5W064	366
Q5VXJ0	399
Q8NA19	623
Q8IXW0	634
Q9NUN5	540
Q9NZU5	365
Q96S06	567
Q8N448	690
Q6ZN17	250
A7E2Y1	1983
Q1L5Z9	754
P23490	312
P58215	753
Q16609	132
P42704	1394
Q9P2M1	347
Q8TCA0	184
Q6ZNQ3	347
A6NJI9	287
Q8IUZ0	686
O15165	306
Q6UXM1	1119
Q9C099	1032
Q9BRQ3	303
O14603	147
O95848	222
Q9UKK9	219
Q9UIG4	136
Q8WV74	236
P19338	710
Q7RTW8	1153
Q9UMZ3	2332
Q6ZRI0	2925
A6NHN0	477
Q7RTS6	562
O14522	1441
Q6GQQ9	843
Q7RTZ1	564
Q5VV17	481
Q96G74	571
O43614	444
Q6IE37	1185
Q15070	435
P14555	144
Q5R387	149
Q9UNK4	145
P18509	176
Q9BSG0	188
Q9Y2J8	665
Q9UM07	663
P41586	468
Q6VY07	963
Q86VP3	889
Q58A45	887
Q8TEW0	1356
Q6TCH7	311
C9JE40	543
Q9H300	379
Q9HBI1	364
Q9HBI0	331
P30566	484
E2RYF7	251
A6NKN8	68
Q15365	356
Q9Y5E1	797
Q9Y5E9	798
Q9Y5G2	931
Q9Y5E8	787
P40426	434
O60245	1069
Q9Y5G9	962
Q9Y5I1	949
Q9Y5F3	818
Q9Y5E7	798
Q86SE9	256
O43316	350
Q9BYG4	376
O76083	593
Q9NRA1	345
Q9Y2S7	368
Q13087	525
P13667	645
Q14554	519
Q16654	411
Q29RF7	1337
Q9NTI5	1447
Q6ZS72	473
P43115	390
Q96S96	227
A8MUH7	402
P16284	738
Q96JS3	809
Q6P3X8	592
O95453	639
Q9UGN5	583
Q6ZW49	1069
Q9Y6F1	533
P49023	591
Q8TEW8	1205
Q8N3A8	854
P55771	341
Q15154	2024
Q16822	640
Q96MG8	357
O95613	3336
Q9H792	1746
Q5VY43	1037
Q96FA3	418
Q86TG7	708
Q13951	182
Q9BY49	303
Q15121	130
Q9BRX2	385
Q96HM7	432
P05164	745
P56645	1201
Q96BD5	680
Q9BX93	195
Q32M88	737
Q96FM1	320
P18669	254
Q8N414	524
Q6ZRY4	209
P53609	377
Q8N4S7	273
Q9NXK6	330
Q6ZVX9	377
Q99497	189
Q9UKK3	1724
Q02548	391
Q06710	450
Q15366	365
Q9Y5E5	795
Q9Y5E2	793
Q8NF37	534
Q9UN67	800
Q9Y5F2	797
Q7L5N7	544
Q9Y5G3	927
Q9NRJ7	776
Q9Y5H8	950
Q9Y5H1	932
Q9Y5H0	932
Q4G0U5	840
Q9UN75	941
P35408	488
Q9H5P4	1033
O43933	1283
Q9UHV9	154
P61758	197
Q9H7Z7	377
O43252	624
Q460N5	1801
Q460N3	678
Q86V24	386
Q9NWS1	579
P25116	425
P23760	479
Q96IZ0	340
Q86U86	1689
P23759	505
Q9Y5F0	798
P40425	430
Q9Y5I3	950
Q9Y5F7	938
Q08174	1060
Q9Y5G7	932
Q5JVF3	399
Q9H4Z3	704
Q9Y5I2	948
Q9Y5E6	796
Q9NZ53	605
P34995	402
P43116	358
P30086	187
Q9UBV8	284
Q5H9M0	696
O96011	259
Q8IYB4	626
Q99471	154
Q13608	980
O00628	323
Q9NQP4	134
P08237	780
Q9BZM1	189
P49792	3224
Q75T13	922
O00264	195
P07585	359
O75594	196
O75167	634
Q9UPV7	400
Q16816	387
Q9UPP1	1060
P20941	246
O60346	1717
O94761	1208
O94762	991
Q9Y237	131
P11309	313
Q9P1W9	311
Q86V86	326
O15428	100
P36955	418
P01210	267
P0DJD9	388
Q6UX71	529
A1KZ92	1463
Q8NDH3	523
O60437	1756
P14222	555
Q8N328	593
P00558	417
P09619	1106
Q9NXJ5	209
Q96PD5	576
Q96KR7	559
Q8IZ21	702
Q8NBL1	392
Q96FC7	376
O43189	567
Q86SQ0	1253
P0DJD8	388
Q8IXQ8	264
O60925	122
P28328	305
P56589	373
Q96LB8	373
O94880	888
Q5T6S3	580
P78364	1004
Q9BVI0	1012
Q8WUB8	498
P15735	406
P43088	359
P17858	780
Q92804	592
Q9UBG7	517
P53611	331
Q9C0D0	580
P36871	562
P35232	272
Q13371	301
O75151	1096
Q92576	2039
Q96QT6	1004
Q9BWX1	381
Q6ZVD8	1323
Q9BRK3	442
Q96S97	322
Q9UL68	1186
P23409	242
Q96H55	970
Q9HB07	376
O43795	1136
Q9UBF9	498
Q6P582	158
O00541	588
Q9H720	699
Q86XG9	351
P13591	858
A0A087WUL8	3843
Q9H0A0	1025
Q15788	1441
O14777	642
A4D1U4	455
Q9Y383	392
O95232	432
Q9UIC8	334
O14633	110
Q5TA76	89
Q9BYE3	92
Q9H6V9	325
O75112	727
P07864	332
Q86WU2	507
Q68G75	181
O95202	739
P47944	62
Q7Z429	371
Q13330	715
Q8N135	537
Q9H2C1	402
P48742	406
Q9BT23	127
Q96GY3	246
Q9UHB6	759
O75145	1194
Q96BZ8	264
P41159	167
Q86U44	580
Q5TDP6	509
Q8TAF8	219
Q6UY18	593
P48059	325
Q7Z4I7	341
P11150	499
O75019	489
Q8N149	483
Q8N423	598
P06858	475
Q5T7N2	865
A1A4G5	178
Q9H9Z2	209
Q8TBB1	728
Q8WVC0	666
Q96BY2	351
Q969G2	390
Q9NQ69	397
Q9UBR4	397
Q52LA3	116
Q6XZB0	460
Q8N9Z9	388
Q96KR4	655
Q969R5	705
Q9BUA6	226
P05976	194
Q9UBY5	353
P18054	663
P43657	344
P16050	662
O95214	131
Q6UYE1	221
A8MZ59	168
Q969X1	311
Q68G74	356
Q6ZUX7	228
O75334	1257
Q05469	1076
Q8WWY8	451
P16233	465
P54315	467
P43034	410
Q8NHJ6	448
Q99732	161
Q8IVB5	337
Q8N485	282
A0A0A0MT76	42
Q8WVP7	490
Q8IWU2	1503
Q8TE12	382
P20700	586
Q9Y468	840
Q96L50	414
Q9HAT1	526
P61968	165
F2Z398	122
Q9H0V9	348
P49257	510
P15018	202
Q96FE5	620
P0C6S8	592
O43766	372
P53671	638
Q13136	1202
Q9NUP9	197
P54317	469
O75023	590
Q6ZMQ8	1374
Q12907	356
P12883	1935
Q99677	370
Q9Y4K0	774
Q643R3	524
Q96AG4	307
Q8NAA5	344
Q5SZI1	272
Q6NSJ5	796
O95237	230
Q6ZSA7	298
Q9BTT6	524
Q8TF66	581
O75325	713
Q07954	4544
Q86VH4	590
P62310	102
Q9H756	370
Q8N309	656
Q8N1G4	583
Q9NS15	1303
Q9HCC9	887
Q16873	150
O94822	1766
Q8IYB1	491
Q96QH8	159
Q93070	314
Q96JQ5	239
Q9UKM7	699
O43283	966
Q05BQ5	628
Q5VZF2	373
O43148	476
Q96PE7	176
O43772	301
P25205	808
Q8TDD5	553
P33991	863
P33992	734
P40926	338
Q7RTR2	1065
Q86WI3	1866
Q8N4P6	559
Q9NT99	713
Q7L1W4	858
Q96E66	192
A6NIV6	560
Q9Y2L9	728
P01229	141
Q9BYS8	371
P80748	117
A0A0G2JS06	123
A0A0A0MRZ9	124
A0A075B6I0	122
A0A0B4J1Y8	123
Q9BS40	222
Q8NDX9	201
Q6IQ20	393
Q8IV50	215
Q9UI17	866
Q8WZA0	190
Q02978	314
Q96PG1	132
O60675	156
Q92918	833
Q12851	820
Q9Y2E5	1009
O15480	346
O15481	346
Q96LZ2	347
A2A368	324
Q9Y6R4	1608
P43360	314
Q3KQU3	841
Q8IWC1	876
Q330K2	333
O95382	1288
P20794	623
Q5VYJ5	2156
Q96JK9	1138
P57077	242
Q8N4S9	558
Q5VSG8	457
O75489	264
Q8TDF5	533
Q9P2G4	905
P53582	386
A8MQ27	555
P01178	125
O95460	622
P43243	847
P41968	323
Q9NR56	388
O43324	174
Q9Y5L5	61
P19256	250
Q9BTC8	594
Q99538	433
Q9HBX8	967
Q86UP9	236
Q6MZP7	749
O14910	233
Q8ND30	876
A6NK58	231
Q5VXI9	398
Q8N6C8	439
Q8TD35	194
O75022	631
Q17RR3	467
P35579	1960
P36776	959
P08590	195
Q02045	173
P14649	208
P60660	151
P24844	172
Q496Y0	759
Q8IVV2	2067
Q9H1C0	372
Q8N6Y2	441
Q15345	812
Q0VAA2	488
Q96FV0	321
Q9C0I9	530
Q5T3J3	769
Q9BTN0	628
Q6PJG9	635
O60711	386
Q8N7C0	313
Q8IZ02	464
Q7Z2Q7	622
Q9NZR2	4599
Q14766	1721
Q9UHA4	124
A0A075B6K0	115
P01714	112
Q96LR2	239
A0A075B6J1	123
Q96PG2	267
Q96JY0	434
Q9Y5X9	500
Q9Y234	373
P59901	499
A6NI73	299
Q8NHL6	650
P09960	611
Q96JM7	780
P55344	173
A0A1B0GTW7	788
Q03252	620
P29536	600
O75427	683
A6NCL2	159
Q9ULH4	789
Q86YD5	345
Q5VUJ6	765
Q8IYG6	542
Q969L4	123
Q9H089	658
A0A075B6J6	115
A0A075B6K5	115
P17050	411
Q69YI7	327
Q86W25	1043
Q86W24	1093
Q8IZF0	1738
Q9NX02	1062
Q3BBV0	1214
Q6IPT4	315
A2RRP1	2371
Q8WUY8	206
O60934	754
Q9HC58	644
Q15784	382
P48426	406
Q8TBX8	421
A4QPH2	592
Q8IYJ0	282
Q9Y6X2	628
Q9H3S5	423
P57054	158
Q969N2	578
O95169	186
O95168	129
Q3MUY2	71
P52849	883
O95139	128
Q96BK5	328
O43677	76
O95298	119
P46934	1319
O76041	1014
Q8N9A8	125
Q9HD90	331
P56597	212
O75414	186
P15531	152
P22392	152
Q92859	1461
P29120	753
Q15223	517
Q96NY8	510
P49821	464
Q8TDX7	302
Q8IXH7	590
Q6P5Z2	889
Q8NET5	270
O76050	574
Q12986	1120
Q13835	747
Q99959	881
Q86UQ8	179
P01138	241
Q9H9Q4	299
Q13018	1463
Q6DJT9	500
Q14112	1375
Q9Y263	795
Q9BZQ8	928
Q96TA1	746
Q5T2W1	519
Q6P1J6	1458
Q5HYW2	709
Q92982	152
P25103	407
Q8N6N6	113
Q7L1T6	521
Q14919	205
Q9UHQ9	305
Q8WYR1	880
Q96NK8	337
Q969V3	563
Q8TEQ8	1089
O43678	99
O95167	84
Q9NUD9	493
Q86VD9	579
Q9H3R1	872
O96000	172
Q9NX14	153
Q8N183	169
O43920	106
Q96PY6	1258
O75251	213
P17677	238
Q6P4R8	1299
Q8WTR8	489
Q6ZNB6	911
Q8NEJ9	315
Q8N5V2	710
Q16621	373
Q8TCW9	393
Q96E22	293
Q53H76	456
Q5JS37	347
P0CG21	123
Q9NZF1	115
Q71RS6	500
Q92508	2521
Q92535	297
Q5H8A4	983
O95427	931
Q00604	133
Q9P0J0	144
Q96S52	555
O95178	105
Q8TBF5	258
O43674	189
Q9NWS0	290
Q8WWB5	315
Q9NQM4	214
A0A0B4J2F0	54
Q96P71	396
P51956	506
Q9NQS3	549
P12273	146
Q8NHV4	660
Q16512	942
P08473	750
P08651	508
Q0ZGT2	675
Q8WUJ1	264
Q92686	78
P23511	347
Q86UT5	571
Q5SYE7	1610
P26715	233
P78367	333
Q07444	240
O43908	158
Q6ZUT1	292
Q5M9Q1	402
Q969G9	470
P30414	1462
Q15270	411
Q14596	966
P41271	181
O15394	837
O14594	1321
Q9GZM8	345
Q8NCF5	419
Q96JN8	1562
P55769	128
Q96IV0	654
P12036	1026
Q12857	509
Q9UJF2	1139
Q9NPG2	151
Q9Y4Z2	214
Q9NPE2	291
A1L4L8	177
Q8NBF2	726
Q5JTB6	97
Q9GZT8	377
Q9Y2I6	1382
Q86X76	327
Q9C056	277
Q5VXU1	208
Q8N5F7	415
A6NEE1	506
Q8NFZ4	835
Q8TAU0	364
Q0D2K0	466
A6NCS4	301
Q6KC79	2804
Q9Y3C1	178
Q9H6R4	1146
Q96PB7	478
P46087	812
Q15233	471
Q9Y2A7	1128
Q9UHF3	227
A6NI72	391
A8MVU1	366
Q13562	356
Q99570	1358
P78356	416
Q13232	169
O14986	540
Q13492	652
Q9Y2B2	252
Q9UN36	371
P17568	137
P52848	882
O95803	873
P18615	380
Q9UMX5	172
Q8NC96	275
Q6P3R8	708
Q6ZWH5	1172
Q6NW34	567
Q8WX92	580
P48681	1621
Q13469	925
Q99519	415
P19838	968
Q8NCQ3	95
Q6ZNJ1	2754
O43639	380
Q8N9F0	302
O60721	1099
Q6UXB8	463
Q8NFF2	622
Q8N8J0	262
Q99755	562
Q5T9C9	394
O75928	621
Q8WXW3	757
Q9H611	641
Q92521	554
Q9UHB4	597
Q99435	816
Q99608	321
Q9GZU8	254
O60524	1076
Q9HC98	313
O95644	943
Q9BT67	221
Q14938	502
Q9BR09	285
Q96EH8	262
O00634	580
Q9HB63	628
P30990	170
O94916	1531
Q13952	458
Q99569	1192
A6NFX1	504
Q99685	303
O43451	1857
O60356	82
Q2KHM9	967
O95157	252
Q9GZU5	481
O95563	127
Q9H207	317
Q8NGC4	313
Q8NGN3	311
Q8NH81	332
Q8NGX6	335
Q9GZK7	315
Q5T2T1	576
Q8NGX0	322
Q8NGS4	319
Q8NHC7	312
O75439	489
O95297	269
Q8NGT7	310
Q96R47	310
Q9H205	316
Q8NGZ0	328
Q8NG84	335
A6NND4	320
Q8NGZ9	312
Q8NG77	320
Q8NH04	317
Q8NG76	320
Q8NGX1	318
Q8NGX2	323
Q6IF82	309
Q9Y5P0	310
A6NGY5	319
Q8NH61	342
Q9H343	314
Q8NGJ8	323
Q8NGJ9	327
Q9H346	318
Q8NGJ3	308
Q8NGJ4	325
Q8NGI2	321
Q86UD1	273
P29728	719
P22897	1456
Q96II8	777
Q3SXY7	679
Q9P244	771
Q8IWT6	810
Q8N5H3	189
Q86X40	367
Q9UK23	515
Q38SD2	2015
Q5S007	2527
Q5BKY1	277
Q86UE6	522
Q32MZ4	808
Q8N2S1	1624
P51884	338
P01718	113
Q96GA3	475
Q9BRK4	669
Q13233	1512
Q8WZ33	124
Q9H063	256
O60476	641
Q9NTJ4	1040
P20916	626
Q9UPN3	7388
Q7L5Y9	396
Q13477	382
Q9Y5V3	778
Q2I0M4	334
Q96M69	825
Q14392	662
O94898	1065
Q12912	555
Q86YC3	692
Q7Z4F1	713
Q9Y561	859
Q13449	338
Q15048	493
Q6UXK5	716
Q6ZRR7	1453
P98164	4655
Q86VH5	581
Q3MHD2	195
O75074	770
O75096	1905
O75581	1613
P29376	864
Q6P1Q0	360
Q8WV07	137
Q9Y2Q5	125
Q0VGL1	99
A0A075B6K6	122
A0A075B6I1	120
Q8TC57	530
Q99698	3801
Q3C1V0	323
Q9H2W1	248
O60336	1514
Q6ZN28	852
Q9BZ81	275
Q969L2	176
Q8N5G2	664
Q92585	1016
Q5TCQ9	1481
Q9H8J5	431
P59046	1061
Q8N7R0	232
Q7Z5D8	188
Q9H9S0	305
P14598	390
Q6J4K2	584
Q5T1S8	102
P62166	190
P52298	156
O75376	2440
Q5UE93	754
Q9HB75	910
P37287	484
Q92597	394
P01833	764
O75438	58
Q9Y6M9	179
O60682	206
Q8N9H8	876
Q96JP2	1530
P10242	640
P35580	1976
Q13203	477
Q8WY64	445
Q9Y2G1	1151
Q00872	1141
P0CAP1	466
Q15746	1914
O00160	1098
Q8TDC0	251
Q15742	525
Q6N069	864
Q96BF6	587
O00623	359
B3GLJ2	98
Q8IUG5	2567
Q9P2K5	600
Q13459	2157
Q14CX7	972
Q9H009	215
Q9BWU0	796
P60201	277
O95544	446
Q01658	176
Q53F19	620
Q9BY79	579
Q14728	455
Q8NHS3	518
P61326	146
Q9H3U5	465
Q8IWI9	3026
P16455	207
Q9HBH9	465
P03901	98
P03905	459
Q5VZ03	156
Q8TE76	937
O95156	264
Q96EN8	888
Q9UI43	246
Q86SM8	312
A0A1B0GUY1	285
Q6IN84	353
A6NES4	1674
Q7Z745	1585
Q6ZUA9	1318
A6NGR9	719
O15440	1437
O95255	1503
Q9UKD2	239
Q969V6	931
Q9Y6F6	904
P0C860	447
Q9H3V2	200
P10244	700
Q7Z406	1995
P25189	248
Q32MK0	819
P15173	224
O00159	1063
P61599	178
Q58DX5	795
Q96HR8	494
Q9Y3Q0	740
Q8TBE9	248
Q9UHE5	227
Q9BTE0	207
P0DPF3	1111
Q9HCD5	579
Q8NI08	942
Q7Z401	1863
Q96QE2	648
P10243	752
Q99417	103
P01106	439
Q969H8	173
Q8TBZ2	947
Q96EZ4	313
P11055	1940
Q8NFW9	859
Q01538	1121
Q6NZ67	158
Q147X3	362
Q9BXJ9	866
Q96RE7	527
O75381	377
Q3BBV2	869
Q09161	790
Q9Y6Q9	1424
P55160	1127
Q14686	2063
P53667	647
P0CW19	117
P0CW20	117
Q9UPQ0	1083
Q8N159	534
P22888	699
Q9Y608	721
Q6UWE0	723
Q14114	963
Q6IAA8	161
O43504	91
A0A075B6H9	119
P04211	117
Q96KX0	146
P12524	364
Q9NR99	2828
P84157	204
Q9UBC5	1043
Q13402	2215
Q8WU39	189
P28698	734
Q86UW6	1770
O94832	1006
B0I1T2	1018
P57103	927
Q13506	487
Q13765	215
Q9UPR5	921
Q9Y5Y5	336
Q4G0N4	442
P59045	1033
Q9UQQ1	740
Q96MN2	994
P59047	1200
P60323	173
Q6NSW7	305
Q96L15	291
P49321	788
P0DPF2	5207
A6PVI3	153
O75592	4678
Q8IZQ8	938
Q9UKX2	1941
Q9UM54	1294
P02689	132
Q14324	1141
Q14896	1274
O15534	1290
Q5VVJ2	828
A0A1B0GTQ4	84
Q9NQX4	1742
Q8N1T3	1032
Q86UY6	237
Q9BSU3	229
O75113	896
P32418	973
Q9Y303	409
Q9UJ70	344
Q8WX94	980
Q86W28	1048
Q8WY41	292
P60321	138
Q9UHQ1	456
O76036	304
Q8NEY1	1877
Q9NXR1	335
Q13875	183
Q5T089	497
Q502X0	79
P69208	11
Q2QL34	196
O60403	315
Q8N3R9	675
O15374	487
O15375	505
O15403	523
Q8NGS5	318
Q8NH95	151
Q8NGT0	318
Q8NGZ3	307
Q8NG92	308
Q8TAP9	179
A6ND48	311
O60487	215
Q96HT8	127
Q2M3A8	158
A4D2G3	310
Q8NHA4	323
A6NM03	316
Q8NH70	328
A6NMZ5	311
A6NHA9	309
Q8NGB8	312
Q8NGA8	305
O95013	312
Q8NGJ7	313
Q8NGJ6	313
Q9Y5P1	312
Q9H340	312
Q8TCB6	317
Q8NGK0	314
Q9H344	312
Q9H341	326
A6NMU1	304
Q9H2C5	316
Q8NGH9	312
Q8NH55	327
Q96RD3	313
Q8NGJ2	320
O60936	208
Q99784	485
O94903	275
Q9HC29	1040
Q04721	2471
O60287	2271
Q9H841	368
Q14207	1427
P48146	333
P29474	1203
Q9NRY6	295
O60462	931
Q7Z2Y5	1582
Q9UH64	79
Q9H0G5	558
O96028	1365
Q12908	348
Q3KNT7	163
Q9NRX3	87
