From src:'3'	To src:'22'
2UT	90644847
LID	6852209
1AT	2734158
F3H	137349308
4LH	92042864
EML	25144732
TNF	6954
CVK	134693857
T9T	6460
5BC	49850232
NM8	52941590
IPV	25014511
7Z1	129009702
3LM	49852668
RCA	445213
L26	71940129
TJE	112499886
IOP	3744
C6C	49866755
437	46870032
HGD	101857374
HGD	73254850
IUY	137349564
4GN	112727037
C4Q	56835752
FRR	46882177
52O	9543321
8HG	135440064
TH0	12563346
EMZ	51548332
TET	444127
37K	117072253
QD0	57381962
CIQ	46224516
AYO	121333528
O7M	16665296
J75	46916277
SD8	5189
275	817614
PAU	6613
VPF	137350127
TGE	11993169
AGD	137348921
980	25254071
V4Z	16097523
YDR	50909918
FTS	11349402
NH3	222
3WW	10198148
6WC	135567203
094	5287409
7SI	11859600
5AK	121596324
8B3	137348697
AKD	49866628
AQY	137348940
2TZ	73386674
6DB	6992007
6DB	108172
EOQ	126508711
LUG	25023709
EKS	71075641
3JZ	11598628
538	44543661
SR1	5289397
UBD	54559969
2QX	91801117
N11	9817686
GY9	135567345
UML	46173748
2CZ	42632559
DEL	445801
HO	23988
FBR	11987846
H35	3830
MP9	24916939
MP9	16129581
23G	136254572
95C	44414909
NNW	77317
92L	22648329
AO5	448285
SVW	49867695
SVW	87356813
SFM	447401
14V	137347934
IOT	447122
2XR	152961
PBP	7466
J60	5329103
2YH	73659215
30B	24873435
H2J	710510
PMA	6961
ZEB	49867901
5OM	137348383
7PG	526558
CZO	49866869
BIB	5460213
FF0	68611134
8WW	943044
3Z2	11963346
JN5	46937117
0GT	57387067
TIF	56673692
CAP	122210
GE8	137333969
705	44228996
HBI	135398687
44N	91844444
6XH	121372887
EVN	137349286
Q86	25141500
EM8	134812733
05L	54759163
750	5287549
N56	118896198
DBG	137349166
N33	17749717
0VT	9862
50M	7298502
7D7	72214
5MM	53384665
CZ4	118988436
MLG	4380
P17	447077
CE	114853
8ZE	2776174
0DJ	56593154
G4F	135567455
URO	736715
I1P	5288595
2XZ	60202391
IV2	1180481
DRR	24755475
HCO	17754017
659	53301842
LF2	49770127
MRK	449003
OE2	21726402
49Z	1817785
4B7	118704885
HJK	137552068
XXJ	117696807
EX1	134812656
1QO	71655784
EFA	73819545
EKA	135747591
3M2	137631130
3M2	5342246
M4R	124136872
YY6	135317962
LMR	222656
11A	8180
K04	100684973
7OA	132281921
E91	5351986
06R	135566970
0WU	16724
A63	77793
GSE	444182
RO4	5487313
F4N	10275789
57N	51607467
P0E	52946593
7GF	137348614
KOK	137349652
DFS	44199417
42Q	15949613
2BI	4596756
6LD	10430040
POX	17747343
HBY	3000493
PAY	24832027
1GD	4119643
2BT	49866449
K68	44263451
45A	445093
2R4	11327430
4A8	1250430
HLE	5288561
VK3	4055
PHJ	448926
IMV	51049645
7G0	44590574
IFB	25150856
B6B	134812698
CFF	2519
2VU	71267243
B0K	134693718
6CK	135567155
U53	57385803
7OV	137348659
EK2	135433066
LGM	136066130
0GY	54692812
HJ1	162755
CI4	44189323
43T	60149247
TME	6334
PRN	49867526
XTG	6102810
3O5	70226032
R0N	137349922
8Q3	134159769
144	4468930
PNN	5904
S8F	118654390
UDP	6031
DSL	45479680
RS3	49867612
DAU	443210
FOH	1549107
M1W	42571591
W09	86278550
S30	44475987
NIT	7475
X36	936046
EP8	137797013
FKD	5327010
6KN	71735206
GYZ	137349471
OXD	971
OXD	18676629
OXD	3819775
1V2	71627420
OPY	9942336
PFP	2059510
IQG	137349560
6RN	409183
KJQ	46855200
AJ7	71576802
P3N	57149553
62A	6857696
4DK	24751023
CRZ	448769
PSY	564920
F6W	71719431
ACA	564
ACA	517030
28B	53379596
FSZ	134817550
0ST	71305043
3OD	9547961
718	4679494
20U	53236857
0NZ	46936435
X85	57519679
BBY	50909904
2QO	78350449
FH5	71816174
UVW	186
HFN	59281403
FKS	91824279
5NH	6857694
S42	73659116
Y00	667531
CP8	448940
8KL	44583340
MXF	49867347
X93	5464097
Z2T	52940044
DHG	131505
FQY	134159784
BP5	10060325
NTR	13458020
BRU	93036
NOA	76313
7VR	10250152
2J3	86287488
PZA	1046
C7W	91754602
02Z	13349420
GP5	135464490
LG1	5288693
3PL	7707
KKT	66553089
DV2	132990907
ARV	137326849
ARV	136908160
ARV	5287706
6US	11605556
9B3	137348797
C3B	21678292
DKD	44241498
6Q1	89495765
126	49866398
8S1	12366038
E0C	105539860
BO8	46398804
E8P	134693810
A93	44472863
TM6	449606
CP0	60838
17Y	2733293
08F	25224865
UU3	440667
5C2	33313691
1VQ	72712917
AJ6	71576801
7HA	16725047
C9V	137349073
AZA	135400688
71E	137348551
YHX	5955
CS	104967
9RQ	135121916
AZT	72187
CKP	5494415
CNW	827203
BS5	54592409
5GA	91885650
VG3	23657804
6XO	122707111
H8H	10302451
09B	56940707
1B5	71279939
PIS	5289158
P2P	446493
VX6	5494449
LMB	137349697
75U	28446253
75U	131411
RYZ	10091273
GPL	137349444
M7M	137349735
KWD	2118106
E4B	8434
SLT	448469
DBH	19
0T0	1217101
CUE	5281707
3WJ	11402538
83O	40584729
TTD	49867761
PMY	5496508
TYP	119404
JJJ	49867172
DFX	5288048
JEJ	137331588
NNB	5278689
3LT	451714
O44	126956694
HXZ	46224515
EZL	3295
FVD	134814238
S00	46899736
2UC	123883738
ZO8	901691
TS5	440772
NSS	49867408
6XG	121365488
D0V	134820916
LBD	135397887
J81	137321180
TT1	18288125
15N	687062
GNE	49867046
9QN	118257702
E8V	131953527
556	853036
OLW	118656539
XTF	137350174
892	448661
MA	82335
TAM	448009
HO7	688042
60Q	728521
00O	1520861
00O	7128422
QVE	124219461
491	16731813
OUE	137349854
S8Z	137349986
9UW	23373589
18P	53481984
6OS	72968
5M6	2393958
2OK	71460891
BQQ	134822010
2MN	4173
EGC	454540
0SG	71299331
F2W	6950493
HFD	22842095
MM9	70680437
GME	68662
GME	6998933
3BD	25023707
CVF	131955102
MHI	25203562
LPW	44478927
PB7	53346502
SMC	7058174
SMC	24417
8V8	91595667
4F4	46861527
0L9	24800073
CCK	16224058
D5B	137700765
KN3	135566533
ZZJ	12306255
279	10134493
XBL	18524077
61W	9817231
H4D	44474947
23E	16072628
2UH	137348087
CWA	131953503
SYS	49867706
D0J	134817506
18D	44157356
ASJ	1502045
ASJ	7122912
2FB	137348044
4PB	4469994
MNK	56669879
RVD	46934007
3U6	68328588
GPS	444461
CEI	448487
TY4	44229005
8YC	11381416
HSM	774
NPL	3259830
SS6	42608444
JP2	135460042
LG5	11840957
WP5	1000214
D18	49866873
FPF	24755473
ZYU	76098
3BL	118729211
6JU	25225122
6PY	121225608
DT7	43132043
LAG	448828
GVP	11175137
92G	346926
OBE	448357
OBE	5289062
39S	135398572
0GH	46209414
3BY	643474
3BY	6951137
4QA	136021259
HDH	1742
K3V	663985
8DR	44631827
PQ0	135446206
GP3	135450902
A27	135566516
3RB	11461003
17Q	73330329
WBT	5326869
AW7	2764389
GFZ	44771004
6PN	5274977
3GB	44238198
8Y4	135567323
A9P	5325760
STS	5289417
F69	2795559
AHE	447123
36N	5370803
06J	53326941
LVN	49867261
OCZ	707029
W73	73010359
D76	448997
BT9	51346826
G48	137146942
SWF	54688261
V9C	448551
V9C	135262552
G3Z	67450369
HZ3	11531308
YKB	53389263
XFJ	46847260
755	124219472
6E3	12445118
0F7	487910
47M	18525918
7DF	121596347
6SF	18542939
G31	137349385
2AJ	91623327
DN4	123952
DN4	134526963
Z4Y	134693756
0J6	56851706
HXA	445580
J15	447977
0LU	70699421
7NP	69365761
AKR	6581
AKR	19966351
O16	448998
DB7	3026
E3N	137349226
HS6	46937107
CRM	185679
FEP	446665
L12	27934
XYQ	49867878
NMB	444289
P2L	121476448
D64	44201362
Q07	12084743
2MC	165390
CC5	6852187
3FR	24941250
0OA	137347877
BD4	6540255
LC1	44144383
9ZJ	124584023
MU0	16006040
48G	71768085
F20	9547917
Y81	105539824
ZZM	44475988
Z27	10188148
EJK	137551983
P5M	441774
BJD	59780493
DRX	16122567
44A	97627
IDA	447739
4HB	7112
BY1	2301
X72	57519666
QUL	44420780
8JZ	31272
PPD	444292
CGW	24755637
Q7U	35280363
6A9	503982
1JX	92974617
3Q2	46215988
WWZ	310360
FZV	137628297
9NB	83773639
6CR	102197
2LY	24229806
K2A	53308629
72D	5017140
SP5	916
3N6	6918509
B3Q	2761809
B3Q	7010011
5ON	118796356
6S7	66553212
BRL	445655
28P	71772315
28P	9820434
B4E	135567262
MRY	222285
7V3	736032
93P	129012130
TDE	448235
FR3	447341
DZD	11158083
B6E	10230568
R5P	77982
P9A	16086836
C6Q	11621620
9Y0	9546802
9Y0	86289653
MS8	10658919
7MP	9547982
RM0	135567430
COC	446220
F0E	137349301
C0G	134814221
N6T	91809478
NJQ	42628632
7Z3	7162061
959	22747857
MMS	6971294
MMS	440473
9S3	68161075
7UG	86281955
4NT	137348267
L6Y	7573771
0M5	70702296
C91	46898106
ABO	135446004
CBH	446994
CVJ	134817505
VD4	11618519
3TK	1096276
C80	49866757
1FG	135566798
FO5	24804431
SF8	44608022
5T7	71009238
GYC	137349469
JKY	2800737
35K	137348123
JXD	137349619
KAT	137349638
O73	24771849
RJW	52936713
R47	44580458
10Z	70702306
5WX	2779751
XE	23991
0Z2	5496995
3ZJ	59272004
C	6131
ALO	6995276
ALO	99289
7VO	69002410
316	24808497
GO0	46398841
5CO	135566575
13S	5280720
HNB	14644532
TY2	7019619
TY2	160450
S0N	53338893
EDR	3202
4GS	118796822
TSV	49766491
D7Y	131842074
187	5287439
SN3	49867663
5AM	11840910
3OQ	53249959
T49	49867715
ORQ	193343
ORQ	90658764
JQA	134817770
N25	4218
Y46	66553087
8VW	53392480
5HN	34037
A85	445075
2GH	77068213
RWF	54684598
5UX	20859023
EEU	11614456
60W	71492530
52D	44221318
NOJ	29435
F6H	137349320
1US	86302364
5E4	14952461
KWB	54750023
6YR	124222714
GCK	49867023
ELP	135509090
7GL	129626433
PFV	137349879
GNH	135480785
GNH	135612789
RRM	137349961
EY5	24755489
DA8	46937084
NUZ	2863945
GQY	414960
025	14173365
A4Y	134686785
9NX	135401714
GVT	13797358
5SU	57976410
TYV	448819
SK2	5327153
4TJ	137348283
AZH	137348962
CTK	43420766
GL2	445717
EYP	1973480
RF3	1453694
1LP	5478986
1NQ	71304813
4MJ	131953536
0N1	57345932
D7Q	137321202
5A9	134129945
4FP	3699841
2SN	91971387
9SB	33662
5AW	71571542
9N1	68690413
39J	6999872
27L	8814
H3A	2665169
SGR	49867647
564	2605
R14	46864281
61X	25100472
DN7	22262052
5D4	3616
STN	5289415
PNS	115254
BK1	24864847
L42	5288052
OLB	12178130
H5S	135926456
38L	11760
ILB	10342449
CFB	119182
4LK	46848917
L98	4369579
4YY	129900323
0N0	11963435
FAJ	16750117
CPB	5287969
9YP	135567347
GG2	10182969
PSI	444196
Q0K	135566676
GDT	6505332
E3C	137349225
OKO	49783923
MQE	6442190
YSD	57522254
IRP	135509110
HJ5	137700793
H3S	5288504
N4A	49820500
79J	124222437
VPA	73659098
96B	1520807
L1E	44223999
T3Y	644084
0IT	137347863
0NL	53341503
1XA	1382046
169	6323182
7MD	56643087
8FK	92731194
9TX	126611504
S0E	2735955
TLD	10334
S21	11065204
2TM	73659181
6Y2	121596344
427	6857692
PGR	259994
ISF	447834
UIN	54685311
P38	49867465
BQE	134822007
MLB	6602503
PGM	5289143
FWQ	101926697
FWQ	15769451
KE1	137349640
WFF	72163477
F8E	71720884
RSH	5289313
YLG	11084033
NMP	5496715
LLY	17754065
06U	56955942
MWB	10019859
CLW	2733
N04	56930482
FUS	23466980
FUS	82267
FUS	19785664
34G	1151030
SA3	657084
SNT	6878030
JKG	677150
M0E	137349720
78R	57384849
XY3	24863123
KS3	71522431
8AR	233
9SZ	25023394
4FN	118796815
WZV	49819211
5W6	123131773
2N8	10432339
3UL	2797577
40M	137348201
SPJ	15725828
A56	13373715
563	68342470
EAJ	2759547
PF2	11516136
NGQ	135313
SUB	46936196
IW8	91757956
P3Y	16750094
NHD	135484155
4OQ	91808045
3E7	114286451
BZ1	68844
HE1	444721
DQ8	57326580
N8P	719436
OZR	50919275
EP0	49866949
ZAZ	269450
62I	91827509
2ZF	487918
CE8	11815216
HNT	10822243
IBO	68424
P4F	54754545
5TB	117072450
698	15991559
MAG	445750
58E	137348321
C78	5287875
TG0	66545747
9DG	135461003
T35	78319339
DPV	644308
9XJ	129012139
G1R	135412775
A07	22319604
4QW	137348275
IYT	5288651
0QB	6323286
HYH	78333430
0EK	137347850
G1K	135567357
YS6	2737249
CTO	444514
TRM	233240
D6P	448372
858	5496870
Z14	57519676
MEE	878
UBZ	57411962
0E1	906991
F43	24892763
F40	135400456
11M	25113123
0UF	4073
95B	193592
2QE	24905704
AXW	56835761
12Q	11820
15Y	10220184
2RW	73659172
3YZ	73053087
3X4	92044059
B3B	9630277
AB2	4369521
321	135566427
1CE	6458152
P09	2831497
00J	11236560
3M4	891438
TW5	77068209
LDP	681
HYZ	24880017
1UD	135566833
BHL	77970
75K	118987023
462	11995761
462	137629174
MNC	11646
ZYQ	739358
0A4	11987702
2M9	2762662
6LC	101886146
0R8	137347884
4ZK	102515534
W37	447553
O90	9935197
93D	137348783
3RG	69161
HB2	21470208
0KH	17589598
MQ0	449484
B88	46835142
PIK	11158940
YRL	10393
1ZC	73386682
11N	25113124
91B	4961252
0QA	47289
T4B	16122583
ZR	115139
1T4	255653
DYY	25210493
7CI	136670059
0P8	60156298
SCL	445302
ME1	10250490
D7P	5288020
43N	87057594
SUM	17754184
12B	67222
1GT	135934986
NET	5413
6X7	68072
F8Q	137349329
611	50919271
CQK	135567437
FL7	3393
K9P	137349636
ATF	444674
3F4	135405744
4D5	57976227
1GR	135566806
D95	6917864
WGZ	16050925
GO2	17415
F3B	67573
7HM	122391213
9OG	121250401
1RD	71571541
7RA	446858
PZX	47348247
HV2	265635
26N	77068208
K2G	53613703
D1Z	134812709
ATA	5287712
54S	121232389
FLY	44517631
BXL	137349036
7L1	134693794
THI	455185
I50	10114365
NS7	44129631
FXN	448573
FB0	52946448
XAO	5288373
PXY	7809
PUB	5289229
TUD	387316
8P9	134159766
7GQ	126507438
SG5	137349997
4YO	66911307
P9M	53054259
8VM	132471742
B8X	137333994
6AS	73437621
MAU	135509117
C5J	7913
CPT	5702198
CPT	5460033
CPT	84691
MDP	49867294
GJD	137349434
ERE	12444669
YAM	11713159
F1P	9547924
PLP	1051
0WN	60147041
12O	72201006
3DO	11600723
MPA	446980
HSD	49867127
1RQ	71584212
7MA	9981404
OES	9543425
7AJ	11705143
632	6857697
4HY	5803
5QG	1289417
7J8	137348625
DR6	14123494
8RS	205876
E57	60147038
2T4	45487848
818	445642
B1Q	11417567
8VI	121232406
7MG	135509071
FXV	6323322
RL3	136498886
1SX	16031344
PLK	56973533
EEK	3049624
93C	134812607
GCQ	6420157
3ZH	137348196
4I5	914268
C6V	118574930
1YW	76335727
FFF	449547
5TN	49866541
AYI	44462694
P1A	115127
3LG	6914634
PYE	8894
LJ9	53301858
CR2	49866821
MD3	56684141
8SP	9547084
372	71598535
32Q	78333422
4P3	72721388
B47	44608008
MUV	15947913
SU1	5289418
7BL	76900277
ATU	5005498
L37	135461001
DWN	56947176
8RJ	137348747
CNH	6406
COR	452307
B2N	137348973
09S	10402507
SAO	56593148
96O	137700752
OMG	135616719
6OG	124999
1J4	53357478
MQ1	447098
0WB	57519742
E07	49843458
FOJ	91810395
P98	72193890
1YH	50913340
2C8	135566883
OTK	11706171
SY1	23647311
CHQ	449094
2J9	67531324
9DZ	137348806
ES7	74187
TOR	5284627
5YQ	56867110
2WF	91667413
SO8	121238094
AWV	763726
D87	72771075
5XU	448397
JMD	2800815
28H	11126408
BPA	5326598
E88	134158402
8CB	16657068
SBK	41428
2KL	25210273
KB8	2775690
RDR	447361
Y28	44820611
16M	12144
7BW	122707116
MQO	839319
4G7	127053812
6TB	118288050
JZQ	44588309
HIO	73284
FNM	10403199
BIX	23640759
O7U	53245689
24D	24748513
8NL	131860362
5V2	91668540
O8A	46846313
V3A	134613154
URQ	88558720
203	12413165
KPV	13294447
13R	5287424
46W	3056395
KIK	137349649
DUS	119081693
431	688829
ODV	28094977
ODV	10953606
7LL	135837470
1UA	135412231
8G6	735871
G08	71627394
J6J	134828055
GA	105145
AQK	22810356
BRE	1543
F04	70789260
HVQ	4328338
BAA	5497045
I23	2110176
MHT	131750098
9KU	135567354
9RZ	135567255
CQ4	24461
ETF	6409
X9F	15980171
IHU	9547901
LHA	16736279
BHI	448012
HV8	5288589
4ZT	121231455
BCS	6951294
BCS	193613
HA1	135460987
ALJ	449095
22A	135723758
KXO	24991044
KOJ	3840
5NM	67975528
FMC	447199
EG5	132472242
6LN	10902
F6T	135398134
DQB	135464483
QUE	5280343
9HK	2202510
8LY	54671256
CEL	2662
3JX	53239854
9R1	7009575
7WR	19829
NUT	11433190
7F4	439823
4HJ	137348242
DK1	1779
0WA	57519743
CM7	11296859
U3X	129907173
DU	65063
0O4	57383478
C2B	66036
1MZ	444235
1MZ	59438645
BQ5	45791645
HK9	10406209
3LD	71270198
23M	9547939
NCG	447187
IX6	49775080
26T	77620531
DSE	5288119
LP5	123907
DKX	44513020
XOS	131633021
R04	445990
J4P	135397731
4VQ	46926533
1L6	71305062
K54	46942364
H06	49867074
SB2	9543416
EQQ	137797019
C1V	54708532
CWH	134814259
SJJ	56643097
10H	137347927
ILO	107984
C2H	6326
GC3	137349421
IAQ	72200602
WUB	71627392
OMI	10125067
TX3	2243917
7U3	124037117
SYP	53321607
TNV	5481180
TC2	45480154
CQD	379077
IN6	5288633
9J0	67501021
LG4	15348
6YF	121238090
60X	44467360
1TL	137347992
KHD	137349648
X2P	86577515
9RW	2724622
BZY	126843253
IDN	5288607
8JG	124201669
US3	49867805
WYD	132281868
ASV	6398414
NK9	56604902
YR3	24936209
DXI	44229007
2EX	56947421
3C1	10608635
1KX	441300
VYE	70679350
6GE	9927432
4PW	2724705
IBG	447108
IHG	447029
2MQ	135566460
ABY	447867
RRR	447360
7GC	324088
NIO	938
NIO	117629482
H1M	25174096
8N7	124220779
L7S	137349677
0T9	71563386
DXS	24823808
C1Y	11300331
HCD	121935
1N5	24901728
X2M	5329098
H12	448724
C5H	134828067
582	708346
AG7	6323208
6K3	129009665
F97	135393494
GAE	3037582
G9H	20779962
3ZQ	7057110
B4W	135566381
9SN	129900110
9BT	129900321
HTF	6914579
0XF	71626896
3J8	6817
48O	137348213
B9K	134693850
D55	23653531
SPB	445650
917	129900336
5UJ	135567115
39W	44230166
D9T	126814239
NVW	71463568
B0I	11931
IGM	71581418
2D4	1079383
3NG	24748573
9O5	137348844
ZAE	6427037
ZAE	86306363
6MN	44246482
IQ1	56928045
B70	46937072
G8S	72699171
RGA	5289284
GPN	135509101
0PL	118170891
95V	24751655
EF1	9888695
VT5	12093170
DJW	130301889
CR9	447490
D8E	137349162
BDF	24310
32J	54677877
ETI	6340
VUR	88303032
DAF	129856752
E4T	137530098
7H3	89576898
21W	71677803
N2D	46174175
043	493414
XPG	5280723
0PA	71606
8Z0	129909612
X1S	409694
3CD	3081492
748	129318936
D1I	66573466
KES	118522410
D11	10976469
90B	127053591
B01	57336487
SOC	49867669
R96	5289257
XN2	5496642
0KX	465708
8D1	124081196
RKP	57339425
FDQ	444761
P5C	11493841
1P1	49866422
KRX	59743926
CUH	70837
2H4	439845
MYL	44583760
9AU	54679300
8W7	67335295
Q3C	80971
1QW	71598538
C71	11840931
SSH	152990
RMC	5289296
2DF	49866453
8P2	137348736
QIL	11252157
AHK	137348923
N1G	135379590
17T	49866410
46J	1532248
7JR	131801421
GFP	449515
EJZ	103442
F1Y	137349303
LTM	15386579
VFV	119081677
O8N	68406
9ER	119368
NTC	447376
6QJ	135567209
FOR	712
TBU	6386
4QK	137348273
NPZ	24905144
JM8	44543651
N40	137349784
4YV	90178371
G2I	10939634
T50	468848
NPH	17754108
0Y5	72200974
0Y5	66545759
2LG	1117937
2PE	4867
1RH	71819719
CIZ	643798
73O	15160483
73O	40429050
WDT	2799682
FA5	193730
7RP	446857
HSV	57339283
HSV	446750
TMM	11138
9BR	6445117
WCE	69254
DQ5	135567438
BDE	135459112
URE	1176
DGL	23327
0U9	441405
M3S	78094
F0T	134823848
1SE	78673833
528	11705956
KKN	11469158
LBP	44825267
HI6	135412778
HI6	135590423
HI6	91615
HI6	101826767
7SJ	85472986
56E	2971321
ZX0	44543632
4UT	91801169
0BY	56587959
1XT	72193915
CEX	13489094
W12	71737797
5P1	137348388
4E6	52945223
CK1	447955
4ZS	137348299
I0G	10286159
C4Y	121231456
FG7	11400
SO2	1119
DS6	53470394
6JF	90448953
NN7	16666386
NIA	9547899
LAX	5280581
DD6	137349167
DON	49866913
B50	57339126
RQ3	122335
91E	127053578
HLO	101601748
HLO	108049
HLO	135520674
HLO	135666470
HLO	135889861
HLO	135752462
HLO	135398751
XMC	446347
TN3	6914565
GSJ	9549260
0CP	9861730
VC6	134163700
5JA	91936978
961	445460
34L	6490494
THU	5289468
795	18913501
4CG	137348226
0SY	11715767
N73	137349788
093	6852167
SAV	9822610
3GP	135398727
AQQ	13748388
AY9	9855505
I2E	64810
IB3	86278547
LGE	15950538
16X	9549302
ICF	4369440
T5X	23624233
ZTX	54592204
1CQ	135566832
H3H	135567466
K5V	11568
7ES	71624682
47U	30008778
51J	91667430
CDJ	71769288
1DC	135566840
6PX	118734263
8TR	24341
BAX	216239
6NM	3575503
OOK	49837871
09F	56940710
2SZ	78333420
6NP	4369379
FAY	21820032
NDV	53364401
07J	53235510
9KB	137348833
GNW	764727
P4L	135418937
HXJ	44293276
5CQ	50940842
BKI	135566685
5US	57413864
JYI	22737393
AWN	132281903
AXH	137322663
YF4	448672
4LE	11095291
40U	57889327
1NE	945544
IBN	6558
794	447411
CAD	2513
JNO	24801863
3QJ	86277912
ENT	5327155
TPM	3382775
MML	7463
8O1	89656215
T0I	53317667
EPC	135509091
7DV	7253
KG1	137349645
KYA	3845
8TZ	126961334
2A8	11955788
0RQ	11061739
3N9	86306051
296	44449108
296	11736387
E6T	133084136
0V4	71306453
7S7	73659117
4CM	5287519
ILY	7010704
48D	45100507
U06	121493974
12I	21029584
3UA	86580384
6AK	118406960
BZ9	16733534
1SJ	46241290
8EN	56929808
SID	11825097
ENN	34852311
HIB	4634039
VC5	131704473
CHP	11401421
1BX	71816506
6DL	135461028
8TM	91754983
Y14	49867880
G7N	137332101
T87	9600423
PXX	18719622
204	84894
NHV	49867379
BF3	45273166
1NJ	6102731
TBO	3000323
PNX	4740
BLG	5287797
BLG	101059193
BCO	122283
TAX	5289438
LCG	137349684
LNX	118797900
LTF	9839581
NTH	5289054
TJ2	60156286
30L	9798381
VXR	135617452
1UX	71710912
9R7	165527
MDZ	5326860
RKL	57261388
RKL	56973553
2Y1	90478328
AAD	49866595
J19	135401109
J9E	122650227
KO2	49867201
5Y5	137348414
IWW	131633024
4CA	446969
PY5	444861
P85	73659185
R83	56603824
MIM	446385
0VD	16750573
623	4470378
GCT	448431
JFP	3613666
734	1301419
THR	6288
THR	6971019
9N8	118959080
UC9	124081253
JZO	16730825
GYK	3074805
6JJ	137348471
36C	390820
85D	95565527
4RP	118988351
43K	58466119
RUU	73819566
NA4	5288878
58F	10437137
CKD	117853206
HQM	118684055
6UL	6914662
BYE	135566505
2MM	3246177
41I	1478572
BSE	17753872
5ET	71624342
JSZ	913103
5RV	135567098
2TE	78350451
3BR	7840
B63	135431989
RAJ	11497471
GSS	137349454
1TQ	49866427
AET	49866612
2W4	67376285
NSC	71166
EY4	104845
N19	134817795
BES	72172
BES	6992132
9CP	137348803
DA1	20314
1HM	71305057
ZIR	24405
7AE	124037112
TK1	49867741
PN5	25011727
1Y2	68044202
8ZT	127053588
ACV	448130
CDB	6323250
C9J	131953495
AJ8	71576804
822	447523
PT	105166
QQ1	10362983
6H2	764266
01N	119092575
6AM	135408770
5MX	136227759
AYW	8073277
69T	135567152
ZHZ	241868
6B1	418834
H90	60196213
1KO	72188683
G4S	446807
CMX	444880
D33	49866886
0MY	60196236
JKF	137349598
2CD	54669606
P30	24889392
2NA	74128
5OD	118238298
9YG	129316173
ARF	713
GRW	137349451
1DD	804705
C7M	10062708
A2W	132472245
DKV	132472260
707	43241732
3Z9	24999866
SMT	49867662
9F5	7015460
A6H	2798074
GW0	9934458
EXV	132471759
XXK	72376504
79Q	71545859
3JF	77232228
4S7	137348279
710	135414460
K20	53308630
FS7	2307617
MPW	10308091
51T	71349657
8DD	49835951
7H7	131698638
EZA	137349296
1B6	71280008
JA1	44450124
U3S	25147491
FAS	5288191
88Y	12488974
HN0	137349522
FXA	24794406
ZY6	44129608
CMF	4369534
678	17753799
LQD	124037093
8SL	134812603
06X	9801597
S8A	818753
40V	91810430
XDR	49867853
M4D	121231448
BZH	56927884
BZH	44227630
TGT	5327077
1EP	26201581
TBZ	5289448
2LE	14644533
89P	24771983
BIM	16734945
6AV	16774248
8CM	122783
GAR	5288365
51Y	71543393
DFJ	9549198
OPL	137349849
51G	72395
UF0	137350085
2YD	137348101
7EZ	129364499
6TN	124220253
TQ3	446244
M3T	7930
77O	21919348
RA9	1888035
16F	49866406
4WG	46843772
LPG	175496
DTD	439407
0SM	60167567
6FW	135445697
D5N	133084130
G58	45100506
LHE	137349692
31S	45381796
3SO	86208093
XJO	91801124
3DA	9883997
HDO	11715371
X03	853380
Z1B	132471855
M8P	135566682
2S6	49791890
1BB	135566786
CQA	2165
CQA	3647519
MSX	91664001
8XZ	126842980
UGY	46173475
UGY	45479615
B8O	138105961
CL9	20279
J5I	440987
QHC	89846954
FST	51382670
855	10267580
NXL	132451794
3D3	1548380
YEX	46934729
1QC	73167565
RY	137349976
8SX	137348750
AQ3	72376502
F9E	135564719
BAJ	131953440
IPU	445319
2QU	72703518
I93	46190544
2OR	137348072
GA9	5288329
J55	122177127
JDX	72551589
GNZ	137333974
8TJ	124220767
RJE	118704898
2EN	73659161
EHY	2725474
8WE	137348760
LYD	135488889
K0J	53950134
38B	135491345
ON7	11785732
CVN	132473032
74V	122198474
MDF	131102877
3OB	44483200
5CD	5327118
F12	1477332
CZV	131801460
BCA	168718
C8H	101712792
MKY	137349752
6UR	101437085
6C8	124222719
785	447514
NSG	56973525
PFB	9923
3C8	102596385
SR8	9819877
KTS	129009673
GD9	17755052
AG8	51346763
X26	134812658
80L	129318965
UA1	9547996
4FS	11375
7CP	24851688
3MA	447782
MGX	10111
DZB	135393504
0HQ	9550
8N4	124222748
PYU	11160307
62R	59648133
53G	24229800
8EV	124136877
4TB	78386
6TU	756112
M1G	49867269
71Q	3238952
7EP	137348603
A0Y	137348884
0YH	70678491
62Q	24965561
ZIL	7272380
GMW	78318226
BOJ	57470745
DDF	135413518
7FD	75146663
CAV	5287883
4CP	11957380
0W5	9855842
SGB	49867646
PDD	446862
JXG	137349620
CM0	189854
XAC	5697
WCR	137350138
1LA	71677796
DY8	137349215
29Q	76961208
SV6	59235547
SFU	44543630
833	43158870
1OK	69295008
VLL	11073394
5BP	6918710
XP0	86580349
GBE	57339427
7AR	1330962
CMA	446475
CMA	25202473
DWD	45256294
6AC	7855
